fecha,afp,retorno_estimado,fecha_anterior_prediccion,dias_calendario_desde_anterior,brecha_mayor_4_dias,brecha_mayor_10_dias
2025-04-08,Prima,-0.0026560578380291,2025-04-04,4.0,False,False
2025-04-09,Prima,0.0162013979852979,2025-04-08,1.0,False,False
2025-04-10,Prima,-0.0059673689131443,2025-04-09,1.0,False,False
2025-04-11,Prima,0.00493641795753,2025-04-10,1.0,False,False
2025-04-15,Prima,0.0023234721056786,2025-04-11,4.0,False,False
2025-04-16,Prima,-0.0024276587153481,2025-04-15,1.0,False,False
2025-04-17,Prima,0.0018640959987302,2025-04-16,1.0,False,False
2025-04-22,Prima,0.0042683712701609,2025-04-17,5.0,True,False
2025-04-23,Prima,0.0014841379285087,2025-04-22,1.0,False,False
2025-04-24,Prima,0.0018316499087521,2025-04-23,1.0,False,False
2025-04-25,Prima,0.001019254722734,2025-04-24,1.0,False,False
2025-04-29,Prima,0.0008170787509512,2025-04-25,4.0,False,False
2025-04-30,Prima,-0.0022162368162609,2025-04-29,1.0,False,False
2025-05-01,Prima,-0.0003649753542347,2025-04-30,1.0,False,False
2025-05-02,Prima,0.0021652532750748,2025-05-01,1.0,False,False
2025-05-06,Prima,0.0024515244577565,2025-05-02,4.0,False,False
2025-05-07,Prima,-0.0016914104991157,2025-05-06,1.0,False,False
2025-05-08,Prima,0.001174319966465,2025-05-07,1.0,False,False
2025-05-09,Prima,0.0013159541552492,2025-05-08,1.0,False,False
2025-05-13,Prima,0.0019115228803813,2025-05-09,4.0,False,False
2025-05-14,Prima,0.0010601008346922,2025-05-13,1.0,False,False
2025-05-15,Prima,-0.000536302737768,2025-05-14,1.0,False,False
2025-05-16,Prima,0.0009145492457425,2025-05-15,1.0,False,False
2025-05-20,Prima,0.0008095221283127,2025-05-16,4.0,False,False
2025-05-21,Prima,-0.0008856193049887,2025-05-20,1.0,False,False
2025-05-22,Prima,0.0007214186497124,2025-05-21,1.0,False,False
2025-05-23,Prima,-0.0008860770565281,2025-05-22,1.0,False,False
2025-05-28,Prima,-0.0007080228949035,2025-05-23,5.0,True,False
2025-05-29,Prima,0.0002443398273385,2025-05-28,1.0,False,False
2025-05-30,Prima,0.0007587608475751,2025-05-29,1.0,False,False
2025-06-03,Prima,0.0011225938585703,2025-05-30,4.0,False,False
2025-06-04,Prima,0.0009083449227878,2025-06-03,1.0,False,False
2025-06-05,Prima,0.0021737636781906,2025-06-04,1.0,False,False
2025-06-06,Prima,0.0019273243512022,2025-06-05,1.0,False,False
2025-06-10,Prima,0.0011714960057384,2025-06-06,4.0,False,False
2025-06-11,Prima,0.0001166900753141,2025-06-10,1.0,False,False
2025-06-12,Prima,-0.0005256264028405,2025-06-11,1.0,False,False
2025-06-13,Prima,-0.0036532330794119,2025-06-12,1.0,False,False
2025-06-17,Prima,-0.0014459332866379,2025-06-13,4.0,False,False
2025-06-18,Prima,0.0016982676122964,2025-06-17,1.0,False,False
2025-06-24,Prima,0.0050773573651348,2025-06-18,6.0,True,False
2025-06-25,Prima,-0.0003462477433988,2025-06-24,1.0,False,False
2025-06-26,Prima,0.0060355475515573,2025-06-25,1.0,False,False
2025-06-27,Prima,-0.0012781860381078,2025-06-26,1.0,False,False
2025-07-01,Prima,0.0012500880653875,2025-06-27,4.0,False,False
2025-07-02,Prima,0.0025105110760264,2025-07-01,1.0,False,False
2025-07-03,Prima,-0.0007438522832853,2025-07-02,1.0,False,False
2025-07-08,Prima,0.0027406433986447,2025-07-03,5.0,True,False
2025-07-09,Prima,-0.0006156930199443,2025-07-08,1.0,False,False
2025-07-10,Prima,0.0011124110874181,2025-07-09,1.0,False,False
2025-07-11,Prima,-0.0010106225506915,2025-07-10,1.0,False,False
2025-07-15,Prima,0.0011509570187639,2025-07-11,4.0,False,False
2025-07-16,Prima,5.391779299902051e-05,2025-07-15,1.0,False,False
2025-07-17,Prima,0.000452230987331,2025-07-16,1.0,False,False
2025-07-18,Prima,-0.001158590472605,2025-07-17,1.0,False,False
2025-07-22,Prima,0.0031485269419739,2025-07-18,4.0,False,False
2025-07-23,Prima,0.0028281185689579,2025-07-22,1.0,False,False
2025-07-24,Prima,-0.0007124981770889,2025-07-23,1.0,False,False
2025-07-25,Prima,-0.0004373169409052,2025-07-24,1.0,False,False
2025-07-29,Prima,0.0025183248266158,2025-07-25,4.0,False,False
2025-07-30,Prima,-0.0032871082142582,2025-07-29,1.0,False,False
2025-07-31,Prima,0.0002072444301393,2025-07-30,1.0,False,False
2025-08-01,Prima,-0.0048287107653571,2025-07-31,1.0,False,False
2025-08-05,Prima,0.002603352602194,2025-08-01,4.0,False,False
2025-08-06,Prima,0.0024267019112811,2025-08-05,1.0,False,False
2025-08-07,Prima,0.0017278917283853,2025-08-06,1.0,False,False
2025-08-08,Prima,0.0040465879093758,2025-08-07,1.0,False,False
2025-08-12,Prima,0.004673197581104,2025-08-08,4.0,False,False
2025-08-13,Prima,0.0009705191718894,2025-08-12,1.0,False,False
2025-08-14,Prima,-0.0005379816699413,2025-08-13,1.0,False,False
2025-08-15,Prima,0.0010332919881409,2025-08-14,1.0,False,False
2025-08-19,Prima,-0.0008445014037676,2025-08-15,4.0,False,False
2025-08-20,Prima,-0.0008334608960764,2025-08-19,1.0,False,False
2025-08-21,Prima,-0.0007111697735492,2025-08-20,1.0,False,False
2025-08-22,Prima,0.0057977990371788,2025-08-21,1.0,False,False
2025-08-26,Prima,0.0036164763490239,2025-08-22,4.0,False,False
2025-08-27,Prima,-0.0010214919099254,2025-08-26,1.0,False,False
2025-08-28,Prima,0.0025041241228349,2025-08-27,1.0,False,False
2025-08-29,Prima,-0.001520090504284,2025-08-28,1.0,False,False
2025-09-03,Prima,0.0049213724632404,2025-08-29,5.0,True,False
2025-09-04,Prima,0.0004362955078769,2025-09-03,1.0,False,False
2025-09-05,Prima,0.0002296947626515,2025-09-04,1.0,False,False
2025-09-09,Prima,0.0014114451961635,2025-09-05,4.0,False,False
2025-09-10,Prima,-0.0013697779599607,2025-09-09,1.0,False,False
2025-09-11,Prima,0.0025584287448855,2025-09-10,1.0,False,False
2025-09-12,Prima,0.0022146515944635,2025-09-11,1.0,False,False
2025-09-16,Prima,-7.453973064905717e-05,2025-09-12,4.0,False,False
2025-09-17,Prima,0.0001145986632771,2025-09-16,1.0,False,False
2025-09-18,Prima,-0.0008604054235081,2025-09-17,1.0,False,False
2025-09-19,Prima,0.0019807464854032,2025-09-18,1.0,False,False
2025-09-23,Prima,0.0011201735905004,2025-09-19,4.0,False,False
2025-09-24,Prima,0.0039039189659802,2025-09-23,1.0,False,False
2025-09-25,Prima,-4.637298199218918e-05,2025-09-24,1.0,False,False
2025-09-26,Prima,0.001655183100575,2025-09-25,1.0,False,False
2025-09-30,Prima,0.0020649748994772,2025-09-26,4.0,False,False
2025-10-01,Prima,0.0002276309173357,2025-09-30,1.0,False,False
2025-10-02,Prima,-0.0001839903036921,2025-10-01,1.0,False,False
2025-10-03,Prima,0.0020510835758427,2025-10-02,1.0,False,False
2025-10-07,Prima,-0.0005462085145593,2025-10-03,4.0,False,False
2025-10-08,Prima,0.0030350757185255,2025-10-07,1.0,False,False
2025-10-09,Prima,0.0003920657716587,2025-10-08,1.0,False,False
2025-10-10,Prima,-0.0108636128038551,2025-10-09,1.0,False,False
2025-10-14,Prima,-0.0030538173847228,2025-10-10,4.0,False,False
2025-10-15,Prima,0.0032274425353864,2025-10-14,1.0,False,False
2025-10-16,Prima,-0.0049036281067758,2025-10-15,1.0,False,False
2025-10-17,Prima,0.0012115499234521,2025-10-16,1.0,False,False
2025-10-21,Prima,-0.00287016832821,2025-10-17,4.0,False,False
2025-10-22,Prima,-0.0010153638473475,2025-10-21,1.0,False,False
2025-10-23,Prima,0.0032824857558318,2025-10-22,1.0,False,False
2025-10-24,Prima,0.0016085456323649,2025-10-23,1.0,False,False
2025-10-28,Prima,0.0021831138168918,2025-10-24,4.0,False,False
2025-10-29,Prima,0.0014700744012275,2025-10-28,1.0,False,False
2025-10-30,Prima,8.07204836603053e-05,2025-10-29,1.0,False,False
2025-10-31,Prima,-0.0010322368539322,2025-10-30,1.0,False,False
2025-11-04,Prima,-0.003860698910497,2025-10-31,4.0,False,False
2025-11-05,Prima,0.0031528697649041,2025-11-04,1.0,False,False
2025-11-06,Prima,-0.0019032429552035,2025-11-05,1.0,False,False
2025-11-07,Prima,0.0006465728171321,2025-11-06,1.0,False,False
2025-11-11,Prima,-3.378307620871849e-05,2025-11-07,4.0,False,False
2025-11-12,Prima,0.0016090396482519,2025-11-11,1.0,False,False
2025-11-13,Prima,-0.0038465712877768,2025-11-12,1.0,False,False
2025-11-14,Prima,-6.878703400018437e-05,2025-11-13,1.0,False,False
2025-11-18,Prima,-0.0025121795214113,2025-11-14,4.0,False,False
2025-11-19,Prima,0.0028650197302521,2025-11-18,1.0,False,False
2025-11-20,Prima,-0.0050028793414155,2025-11-19,1.0,False,False
2025-11-21,Prima,0.0012453624533412,2025-11-20,1.0,False,False
2025-11-25,Prima,0.0042637823780568,2025-11-21,4.0,False,False
2025-11-26,Prima,0.0038456665997297,2025-11-25,1.0,False,False
2025-12-02,Prima,0.0030605934539419,2025-11-26,6.0,True,False
2025-12-03,Prima,0.0035189755753641,2025-12-02,1.0,False,False
2025-12-04,Prima,0.0013969349811605,2025-12-03,1.0,False,False
2025-12-05,Prima,0.001263841187472,2025-12-04,1.0,False,False
2025-12-09,Prima,0.0005491012596084,2025-12-05,4.0,False,False
2025-12-10,Prima,0.0041678680183473,2025-12-09,1.0,False,False
2025-12-11,Prima,0.000644810453076,2025-12-10,1.0,False,False
2025-12-12,Prima,-7.467128286809188e-05,2025-12-11,1.0,False,False
2025-12-16,Prima,0.0019545512991646,2025-12-12,4.0,False,False
2025-12-17,Prima,-0.0013054466964351,2025-12-16,1.0,False,False
2025-12-18,Prima,0.0019450418452482,2025-12-17,1.0,False,False
2025-12-19,Prima,0.0042808928725106,2025-12-18,1.0,False,False
2025-12-23,Prima,0.0030576401482753,2025-12-19,4.0,False,False
2025-12-24,Prima,0.0007214468294802,2025-12-23,1.0,False,False
2025-12-30,Prima,0.0029621617580651,2025-12-24,6.0,True,False
2025-12-31,Prima,-0.0014327222210238,2025-12-30,1.0,False,False
2026-01-06,Prima,0.0035353592202402,2025-12-31,6.0,True,False
2026-01-07,Prima,-0.0023577667526983,2026-01-06,1.0,False,False
2026-01-08,Prima,0.0003425894766527,2026-01-07,1.0,False,False
2026-01-09,Prima,0.0033490088639409,2026-01-08,1.0,False,False
2026-01-13,Prima,0.0004163060821154,2026-01-09,4.0,False,False
2026-01-14,Prima,0.0013287535441506,2026-01-13,1.0,False,False
2026-01-15,Prima,0.0015943271556338,2026-01-14,1.0,False,False
2026-01-16,Prima,-0.0005711508736037,2026-01-15,1.0,False,False
2026-01-21,Prima,0.0053660645370224,2026-01-16,5.0,True,False
2026-01-22,Prima,0.0016593048171553,2026-01-21,1.0,False,False
2026-01-23,Prima,0.0026076101955645,2026-01-22,1.0,False,False
2026-01-27,Prima,0.0022245724658463,2026-01-23,4.0,False,False
2026-01-28,Prima,0.0025874288074176,2026-01-27,1.0,False,False
2026-01-29,Prima,-0.0007359189832395,2026-01-28,1.0,False,False
2026-01-30,Prima,-0.0080596983671,2026-01-29,1.0,False,False
2026-02-02,Prima,0.0026146606169316,2026-01-30,3.0,False,False
2026-02-03,Prima,0.0041550511038533,2026-02-02,1.0,False,False
2026-02-04,Prima,-0.0064777249969155,2026-02-03,1.0,False,False
2026-02-05,Prima,-0.0073745881284346,2026-02-04,1.0,False,False
2026-02-06,Prima,0.0064049555078526,2026-02-05,1.0,False,False
2026-02-10,Prima,-0.0008127808390632,2026-02-06,4.0,False,False
2026-02-11,Prima,0.0011703406572341,2026-02-10,1.0,False,False
2026-02-12,Prima,-0.0066697436813302,2026-02-11,1.0,False,False
2026-02-13,Prima,0.0001815729596255,2026-02-12,1.0,False,False
2026-02-18,Prima,0.0025034859336981,2026-02-13,5.0,True,False
2026-02-19,Prima,0.0022297094445456,2026-02-18,1.0,False,False
2026-02-20,Prima,0.0039523318965002,2026-02-19,1.0,False,False
2026-02-24,Prima,0.0035386321271746,2026-02-20,4.0,False,False
2026-02-25,Prima,0.0053084994915028,2026-02-24,1.0,False,False
2026-02-26,Prima,-0.0024627695249744,2026-02-25,1.0,False,False
2026-02-27,Prima,0.0008847782690429,2026-02-26,1.0,False,False
2026-03-03,Prima,-0.0062860745973583,2026-02-27,4.0,False,False
2026-03-04,Prima,0.0048877817099135,2026-03-03,1.0,False,False
2026-03-05,Prima,-0.007528660670613,2026-03-04,1.0,False,False
2026-03-06,Prima,-0.0078734740984582,2026-03-05,1.0,False,False
2026-03-10,Prima,0.0061555886023433,2026-03-06,4.0,False,False
2026-03-11,Prima,-0.0022685661386028,2026-03-10,1.0,False,False
2026-03-12,Prima,-0.0059727688659448,2026-03-11,1.0,False,False
2026-03-13,Prima,-0.0035812147243824,2026-03-12,1.0,False,False
2026-03-17,Prima,0.0020608606851994,2026-03-13,4.0,False,False
2026-03-18,Prima,-0.0062500984206886,2026-03-17,1.0,False,False
2026-03-19,Prima,-0.0009090675438136,2026-03-18,1.0,False,False
2026-03-20,Prima,-0.0049421794213822,2026-03-19,1.0,False,False
2026-03-24,Prima,0.0005704251375225,2026-03-20,4.0,False,False
2026-03-25,Prima,0.0019720961874209,2026-03-24,1.0,False,False
2026-03-26,Prima,-0.0041309743571048,2026-03-25,1.0,False,False
2026-03-27,Prima,-0.0036745964170327,2026-03-26,1.0,False,False
2026-03-31,Prima,0.010761118836191,2026-03-27,4.0,False,False
2026-04-01,Prima,0.0043910036114316,2026-03-31,1.0,False,False
2026-04-02,Prima,-0.0014193440115292,2026-04-01,1.0,False,False
2026-04-07,Prima,-0.0005154688549333,2026-04-02,5.0,True,False
2026-04-08,Prima,0.0087908634694741,2026-04-07,1.0,False,False
2026-04-09,Prima,0.0009105365540273,2026-04-08,1.0,False,False
2026-04-10,Prima,0.0008283510182797,2026-04-09,1.0,False,False
2026-04-14,Prima,0.0029758817126122,2026-04-10,4.0,False,False
2026-04-15,Prima,-0.0021382871019017,2026-04-14,1.0,False,False
2026-04-16,Prima,0.0027572926017396,2026-04-15,1.0,False,False
2026-04-17,Prima,7.142241898509797e-05,2026-04-16,1.0,False,False
2026-04-21,Prima,-0.0035272859914649,2026-04-17,4.0,False,False
2026-04-22,Prima,0.0034675074937134,2026-04-21,1.0,False,False
2026-04-23,Prima,-0.0028326736031553,2026-04-22,1.0,False,False
2026-04-24,Prima,0.0013316397565223,2026-04-23,1.0,False,False
2026-04-28,Prima,-0.0015877764403503,2026-04-24,4.0,False,False
2026-04-29,Prima,-0.0003586046439084,2026-04-28,1.0,False,False
2026-04-30,Prima,0.0046306009203628,2026-04-29,1.0,False,False
2026-05-01,Prima,-0.0010058145481258,2026-04-30,1.0,False,False
2026-05-05,Prima,0.00199569516002,2026-05-01,4.0,False,False
2026-05-06,Prima,0.0045788705923977,2026-05-05,1.0,False,False
2026-05-07,Prima,0.0001638156269661,2026-05-06,1.0,False,False
2026-05-08,Prima,0.0025343726199224,2026-05-07,1.0,False,False
2026-05-12,Prima,0.003441145204218,2026-05-08,4.0,False,False
2026-05-13,Prima,-0.0003514185830411,2026-05-12,1.0,False,False
2026-05-14,Prima,0.0009953635675797,2026-05-13,1.0,False,False
2026-05-15,Prima,-0.0062565717418928,2026-05-14,1.0,False,False
2026-05-19,Prima,-0.0001343155942456,2026-05-15,4.0,False,False
2026-05-20,Prima,0.0026113637899505,2026-05-19,1.0,False,False
2026-05-21,Prima,0.0035356616844202,2026-05-20,1.0,False,False
2026-05-22,Prima,-0.0005218351805105,2026-05-21,1.0,False,False
2026-05-27,Prima,0.000749373164358,2026-05-22,5.0,True,False
2026-05-28,Prima,0.0007208774758371,2026-05-27,1.0,False,False
2026-05-29,Prima,0.0027642434283411,2026-05-28,1.0,False,False
2026-06-23,Prima,-0.0055644232448773,2026-05-29,25.0,True,True
2026-06-24,Prima,-0.0031447665914749,2026-06-23,1.0,False,False
2026-06-25,Prima,0.0018865796570587,2026-06-24,1.0,False,False
2026-06-26,Prima,0.0011558469796716,2026-06-25,1.0,False,False
2026-06-30,Prima,0.004411213821381,2026-06-26,4.0,False,False
2024-02-26,Profuturo,-0.0035052776198981,,,False,False
2024-02-27,Profuturo,0.0032989634627152,2024-02-26,1.0,False,False
2024-02-28,Profuturo,-0.0015068432229238,2024-02-27,1.0,False,False
2024-02-29,Profuturo,-0.001118377536513,2024-02-28,1.0,False,False
2024-03-01,Profuturo,0.0039254156209349,2024-02-29,1.0,False,False
2024-03-04,Profuturo,-0.0021957228061999,2024-03-01,3.0,False,False
2024-03-05,Profuturo,0.001145405229429,2024-03-04,1.0,False,False
2024-03-06,Profuturo,0.0011021321298388,2024-03-05,1.0,False,False
2024-03-07,Profuturo,0.0041741058008898,2024-03-06,1.0,False,False
2024-03-08,Profuturo,-0.0028038901218955,2024-03-07,1.0,False,False
2024-03-11,Profuturo,0.0005289331860999,2024-03-08,3.0,False,False
2024-03-12,Profuturo,0.0013082839119459,2024-03-11,1.0,False,False
2024-03-13,Profuturo,0.0052305445284747,2024-03-12,1.0,False,False
2024-03-14,Profuturo,-0.0004430681570762,2024-03-13,1.0,False,False
2024-03-15,Profuturo,0.0028157817459168,2024-03-14,1.0,False,False
2024-03-18,Profuturo,-0.0022837164266503,2024-03-15,3.0,False,False
2024-03-19,Profuturo,0.0009956903238773,2024-03-18,1.0,False,False
2024-03-20,Profuturo,0.003491154759215,2024-03-19,1.0,False,False
2024-03-21,Profuturo,0.0003975466951425,2024-03-20,1.0,False,False
2024-03-22,Profuturo,-0.0031176607012438,2024-03-21,1.0,False,False
2024-03-25,Profuturo,-0.0010552458949944,2024-03-22,3.0,False,False
2024-03-26,Profuturo,0.0016447609140958,2024-03-25,1.0,False,False
2024-03-27,Profuturo,0.0016774943678717,2024-03-26,1.0,False,False
2024-03-28,Profuturo,0.0027182721070899,2024-03-27,1.0,False,False
2024-04-02,Profuturo,0.003442895481493,2024-03-28,5.0,True,False
2024-04-03,Profuturo,0.0027894277338564,2024-04-02,1.0,False,False
2024-04-04,Profuturo,-0.0001644798763268,2024-04-03,1.0,False,False
2024-04-05,Profuturo,-0.000356017460488,2024-04-04,1.0,False,False
2024-04-08,Profuturo,-0.0005771190948025,2024-04-05,3.0,False,False
2024-04-09,Profuturo,0.0019003067763611,2024-04-08,1.0,False,False
2024-04-10,Profuturo,0.0016267124643457,2024-04-09,1.0,False,False
2024-04-11,Profuturo,0.0005796664994205,2024-04-10,1.0,False,False
2024-04-12,Profuturo,-0.0026974674961004,2024-04-11,1.0,False,False
2024-04-15,Profuturo,-0.0010584755289772,2024-04-12,3.0,False,False
2024-04-16,Profuturo,0.00181937320154,2024-04-15,1.0,False,False
2024-04-17,Profuturo,0.0023135369791445,2024-04-16,1.0,False,False
2024-04-18,Profuturo,-0.0002588396648061,2024-04-17,1.0,False,False
2024-04-19,Profuturo,0.0017490087274156,2024-04-18,1.0,False,False
2024-04-22,Profuturo,-0.0037862817173008,2024-04-19,3.0,False,False
2024-04-23,Profuturo,0.0001286972622719,2024-04-22,1.0,False,False
2024-04-24,Profuturo,0.0007899852769221,2024-04-23,1.0,False,False
2024-04-25,Profuturo,0.0028804697236333,2024-04-24,1.0,False,False
2024-04-26,Profuturo,0.0036956888105487,2024-04-25,1.0,False,False
2024-04-29,Profuturo,0.0004928134261104,2024-04-26,3.0,False,False
2024-04-30,Profuturo,-0.001942231844798,2024-04-29,1.0,False,False
2024-05-01,Profuturo,-0.0003848457411501,2024-04-30,1.0,False,False
2024-05-02,Profuturo,0.0005985963065938,2024-05-01,1.0,False,False
2024-05-03,Profuturo,0.0019074738746965,2024-05-02,1.0,False,False
2024-05-06,Profuturo,-0.0013479991977302,2024-05-03,3.0,False,False
2024-05-07,Profuturo,0.0023724734434099,2024-05-06,1.0,False,False
2024-05-08,Profuturo,-0.0007893443142074,2024-05-07,1.0,False,False
2024-05-09,Profuturo,0.0024380201557768,2024-05-08,1.0,False,False
2024-05-10,Profuturo,0.0005053205935168,2024-05-09,1.0,False,False
2024-05-13,Profuturo,-0.0023936363198567,2024-05-10,3.0,False,False
2024-05-14,Profuturo,0.0053138368263402,2024-05-13,1.0,False,False
2024-05-15,Profuturo,0.0005673064845027,2024-05-14,1.0,False,False
2024-05-16,Profuturo,-0.0003186883313802,2024-05-15,1.0,False,False
2024-05-17,Profuturo,0.0038831587805507,2024-05-16,1.0,False,False
2024-05-20,Profuturo,8.670956616475161e-05,2024-05-17,3.0,False,False
2024-05-21,Profuturo,-0.0003025417432015,2024-05-20,1.0,False,False
2024-05-22,Profuturo,-0.0042061500665481,2024-05-21,1.0,False,False
2024-05-23,Profuturo,-0.0006128040474343,2024-05-22,1.0,False,False
2024-05-24,Profuturo,0.0018580672383697,2024-05-23,1.0,False,False
2024-05-29,Profuturo,-0.0017832411891727,2024-05-24,5.0,True,False
2024-05-30,Profuturo,0.0012445479445378,2024-05-29,1.0,False,False
2024-05-31,Profuturo,0.0009238693009831,2024-05-30,1.0,False,False
2024-06-03,Profuturo,-0.0027202204685286,2024-05-31,3.0,False,False
2024-06-04,Profuturo,-0.0024053314433875,2024-06-03,1.0,False,False
2024-06-05,Profuturo,0.0015620143893843,2024-06-04,1.0,False,False
2024-06-06,Profuturo,0.0018373191592403,2024-06-05,1.0,False,False
2024-06-07,Profuturo,-0.0053284945647869,2024-06-06,1.0,False,False
2024-06-10,Profuturo,0.0026667342516714,2024-06-07,3.0,False,False
2024-06-11,Profuturo,-0.0029966029838612,2024-06-10,1.0,False,False
2024-06-12,Profuturo,0.004052868588661,2024-06-11,1.0,False,False
2024-06-13,Profuturo,-0.0021041774542439,2024-06-12,1.0,False,False
2024-06-14,Profuturo,-0.0001032935537071,2024-06-13,1.0,False,False
2024-06-17,Profuturo,-0.0024354644981658,2024-06-14,3.0,False,False
2024-06-18,Profuturo,0.0042368541701783,2024-06-17,1.0,False,False
2024-06-21,Profuturo,-0.0008811492343019,2024-06-18,3.0,False,False
2024-06-24,Profuturo,-0.0004144675050245,2024-06-21,3.0,False,False
2024-06-25,Profuturo,0.0008342897173449,2024-06-24,1.0,False,False
2024-06-26,Profuturo,0.000538828596952,2024-06-25,1.0,False,False
2024-06-27,Profuturo,-0.0011609102027417,2024-06-26,1.0,False,False
2024-06-28,Profuturo,-0.0007432774962014,2024-06-27,1.0,False,False
2024-07-01,Profuturo,0.0007307177598382,2024-06-28,3.0,False,False
2024-07-02,Profuturo,0.0031858505421077,2024-07-01,1.0,False,False
2024-07-03,Profuturo,0.0036783913223224,2024-07-02,1.0,False,False
2024-07-09,Profuturo,0.0001452012224649,2024-07-03,6.0,True,False
2024-07-10,Profuturo,0.0006642372094486,2024-07-09,1.0,False,False
2024-07-11,Profuturo,0.0020350261601899,2024-07-10,1.0,False,False
2024-07-12,Profuturo,0.0003962436232667,2024-07-11,1.0,False,False
2024-07-16,Profuturo,0.0016493665357145,2024-07-12,4.0,False,False
2024-07-17,Profuturo,-0.0044294184804529,2024-07-16,1.0,False,False
2024-07-18,Profuturo,-0.0037969671769048,2024-07-17,1.0,False,False
2024-07-19,Profuturo,0.0008211938798739,2024-07-18,1.0,False,False
2024-07-23,Profuturo,0.0017789961120118,2024-07-19,4.0,False,False
2024-07-24,Profuturo,-0.000346411933043,2024-07-23,1.0,False,False
2024-07-25,Profuturo,-0.0005167018189852,2024-07-24,1.0,False,False
2024-07-26,Profuturo,-0.001243055423197,2024-07-25,1.0,False,False
2024-07-30,Profuturo,-0.0009957124066098,2024-07-26,4.0,False,False
2024-07-31,Profuturo,0.0055141057644663,2024-07-30,1.0,False,False
2024-08-01,Profuturo,-0.0037826292908717,2024-07-31,1.0,False,False
2024-08-02,Profuturo,-0.0016201429440849,2024-08-01,1.0,False,False
2024-08-06,Profuturo,0.0036848811427684,2024-08-02,4.0,False,False
2024-08-07,Profuturo,-0.0021834230164094,2024-08-06,1.0,False,False
2024-08-08,Profuturo,0.0007735379701082,2024-08-07,1.0,False,False
2024-08-09,Profuturo,0.0027986949472416,2024-08-08,1.0,False,False
2024-08-13,Profuturo,0.003098396891077,2024-08-09,4.0,False,False
2024-08-14,Profuturo,-0.0002043703733996,2024-08-13,1.0,False,False
2024-08-15,Profuturo,0.0026049548571105,2024-08-14,1.0,False,False
2024-08-16,Profuturo,-0.0008106743993751,2024-08-15,1.0,False,False
2024-08-20,Profuturo,0.0017990618192254,2024-08-16,4.0,False,False
2024-08-21,Profuturo,0.0018575650579583,2024-08-20,1.0,False,False
2024-08-22,Profuturo,-0.0017749617184321,2024-08-21,1.0,False,False
2024-08-23,Profuturo,0.0026912973729198,2024-08-22,1.0,False,False
2024-08-27,Profuturo,0.0036492173286182,2024-08-23,4.0,False,False
2024-08-28,Profuturo,-0.0030619180730982,2024-08-27,1.0,False,False
2024-08-29,Profuturo,-0.0016705695034575,2024-08-28,1.0,False,False
2024-08-30,Profuturo,0.0037186784455973,2024-08-29,1.0,False,False
2024-09-04,Profuturo,0.0019693658770625,2024-08-30,5.0,True,False
2024-09-05,Profuturo,0.0011888411980516,2024-09-04,1.0,False,False
2024-09-06,Profuturo,-0.0045056883580882,2024-09-05,1.0,False,False
2024-09-10,Profuturo,-0.0001596088557458,2024-09-06,4.0,False,False
2024-09-11,Profuturo,0.0042678647209077,2024-09-10,1.0,False,False
2024-09-12,Profuturo,0.0031780831990903,2024-09-11,1.0,False,False
2024-09-13,Profuturo,0.0005068260507863,2024-09-12,1.0,False,False
2024-09-17,Profuturo,0.0021157213127112,2024-09-13,4.0,False,False
2024-09-18,Profuturo,-0.0006095148021987,2024-09-17,1.0,False,False
2024-09-19,Profuturo,0.0045778029885151,2024-09-18,1.0,False,False
2024-09-20,Profuturo,-0.0010779669070715,2024-09-19,1.0,False,False
2024-09-24,Profuturo,0.0084920338756498,2024-09-20,4.0,False,False
2024-09-25,Profuturo,-0.0010343915320983,2024-09-24,1.0,False,False
2024-09-26,Profuturo,0.0052279173565135,2024-09-25,1.0,False,False
2024-09-27,Profuturo,-0.0028313040674122,2024-09-26,1.0,False,False
2024-10-01,Profuturo,0.000938445310751,2024-09-27,4.0,False,False
2024-10-02,Profuturo,0.0006464702251904,2024-10-01,1.0,False,False
2024-10-03,Profuturo,-0.0022402858454912,2024-10-02,1.0,False,False
2024-10-04,Profuturo,0.000465758151868,2024-10-03,1.0,False,False
2024-10-08,Profuturo,-0.0016299806515109,2024-10-04,4.0,False,False
2024-10-09,Profuturo,0.0002490768177412,2024-10-08,1.0,False,False
2024-10-10,Profuturo,0.0019003688506423,2024-10-09,1.0,False,False
2024-10-11,Profuturo,0.0018702467836165,2024-10-10,1.0,False,False
2024-10-15,Profuturo,-0.001703531150463,2024-10-11,4.0,False,False
2024-10-16,Profuturo,0.0046577694667122,2024-10-15,1.0,False,False
2024-10-17,Profuturo,-0.0004203357219716,2024-10-16,1.0,False,False
2024-10-18,Profuturo,0.0020901218053994,2024-10-17,1.0,False,False
2024-10-22,Profuturo,0.0032921218054018,2024-10-18,4.0,False,False
2024-10-23,Profuturo,-0.0010481554864598,2024-10-22,1.0,False,False
2024-10-24,Profuturo,0.0001321675114573,2024-10-23,1.0,False,False
2024-10-25,Profuturo,0.0001503674967856,2024-10-24,1.0,False,False
2024-10-29,Profuturo,0.0014789216885494,2024-10-25,4.0,False,False
2024-10-30,Profuturo,-0.0005968591479708,2024-10-29,1.0,False,False
2024-10-31,Profuturo,-0.0015292453350402,2024-10-30,1.0,False,False
2024-11-01,Profuturo,0.0006746261530479,2024-10-31,1.0,False,False
2024-11-05,Profuturo,0.0040425409632534,2024-11-01,4.0,False,False
