periodo,fecha_cartera,archivo,fila_excel_aprox,Habitat,Integra,Prima,Profuturo,pct_Habitat,pct_Integra,pct_Prima,pct_Profuturo,identificador_especifico,categoria_instrumento,estado_refinado,fingerprint_vector,monto_vector_total,fuente,conservar_auditoria,id_cluster,prioridad
2025-10,2025-10-31,CA-0001-oc2025.XLS,496,0.0,113233.621912565,0.0,0.0,,3.455934667697645,,,"Hellman & Friedman Investors IX, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|113233.621913|0.0|0.0,113233.621912565,hoja3,True,,150.37
2025-10,2025-10-31,CA-0001-oc2025.XLS,498,0.0,0.0802769558,0.0,0.0,,2.450084258372258e-06,,,Henderson Management SA,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.0|0.080277|0.0|0.0,0.0802769558,hoja3,True,,150.23
2025-10,2025-10-31,CA-0001-oc2025.XLS,500,0.0,0.0,0.0,2704.8251778989,,,,0.0799935579880005,HIPEP VI-Associates L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|0.0|0.0|2704.825178,2704.8251778989,hoja3,True,,150.24
2025-10,2025-10-31,CA-0001-oc2025.XLS,502,0.0,0.0,0.0,72626.4350572,,,,2.147882603164321,HIPEP VII Associates LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|0.0|0.0|72626.435057,72626.4350572,hoja3,True,,150.24
2025-10,2025-10-31,CA-0001-oc2025.XLS,504,0.0,0.0,0.0,4536.4024124534,,,,0.1341613396690514,ICG Europe Fund VI GP Limited,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|0.0|0.0|4536.402412,4536.4024124534,hoja3,True,,150.29
2025-10,2025-10-31,CA-0001-oc2025.XLS,508,16478.1154205584,0.0,0.0,0.0,0.3820299242936805,,,,InfraVia European Fund V SCSp,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,16478.115421|0.0|0.0|0.0,16478.1154205584,hoja3,True,,150.29
2025-10,2025-10-31,CA-0001-oc2025.XLS,510,1473.1266889448,0.0,0.0,0.0,0.034153085051853,,,,InfraVia GP VI Sàrl,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,1473.126689|0.0|0.0|0.0,1473.1266889448,hoja3,True,,150.19
2025-10,2025-10-31,CA-0001-oc2025.XLS,512,21833.242938399697,0.0,0.0,0.0,0.5061836219714814,,,,"Insight Associates XI, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,21833.242938|0.0|0.0|0.0,21833.242938399697,hoja3,True,,150.27
2025-10,2025-10-31,CA-0001-oc2025.XLS,516,3039.9905029613,0.0,0.0,0.0,0.070479378985953,,,,"Insight Partners XIII, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,3039.990503|0.0|0.0|0.0,3039.9905029613,hoja3,True,,150.27
2025-10,2025-10-31,CA-0001-oc2025.XLS,518,0.0,95986.276452,312617.43021564,288722.25707292004,,2.929538902057033,11.022433634092712,8.53878498407423,Invesco Capital Management LLC,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.0|95986.276452|312617.430216|288722.257073,697325.96374056,hoja3,True,,150.3
2025-10,2025-10-31,CA-0001-oc2025.XLS,520,8968.5465367472,0.0,0.0,0.0,0.2079274884907789,,,,Invesco Fund Managers Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,8968.546537|0.0|0.0|0.0,8968.5465367472,hoja3,True,,150.29
2025-10,2025-10-31,CA-0001-oc2025.XLS,522,0.0,0.0,0.0,222720.929244,,,,6.586835893941541,Invesco Investment Management Ltd,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.0|0.0|0.0|222720.929244,222720.929244,hoja3,True,,150.33
2025-10,2025-10-31,CA-0001-oc2025.XLS,524,252.4334760367,0.0,0.0,0.0,0.0058524375681441,,,,Invesco Management S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,252.433476|0.0|0.0|0.0,252.4334760367,hoja3,True,,150.23
2025-10,2025-10-31,CA-0001-oc2025.XLS,528,795.3640556400001,0.0,26126.111088,16004.559186,0.0184397828396669,,0.9211684882246424,0.4733250946414887,J.P. Morgan Investment Management Inc.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,795.364056|0.0|26126.111088|16004.559186,42926.03432964,hoja3,True,,150.38
2025-10,2025-10-31,CA-0001-oc2025.XLS,530,0.0850307174,0.0,0.0,0.0,1.97135884182674e-06,,,,Janus Henderson Investors Europe S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.085031|0.0|0.0|0.0,0.0850307174,hoja3,True,,150.37
2025-10,2025-10-31,CA-0001-oc2025.XLS,532,1691.078334562,0.0,0.0,0.0,0.039206093150761,,,,"Joh. Berenberg, Gossier & Co. KG",FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,1691.078335|0.0|0.0|0.0,1691.078334562,hoja3,True,,150.32
2025-10,2025-10-31,CA-0001-oc2025.XLS,534,6295.5682134879,0.0,7.236226800000001,18790.2368874,0.1459569487530013,,0.0002551387797194,0.555709816790489,JP MORGAN ASSET MANAGMENT (EUROPE),FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,6295.568213|0.0|7.236227|18790.236887,25093.041327687897,hoja3,True,,150.34
2025-10,2025-10-31,CA-0001-oc2025.XLS,536,62474.397660473,52615.1743762253,0.0,0.0,1.4484113504112714,1.6058358118594855,,,JP MORGAN FLEMING FUNDS SICAV,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,62474.39766|52615.174376|0.0|0.0,115089.5720366983,hoja3,True,,150.29
2025-10,2025-10-31,CA-0001-oc2025.XLS,540,2065.8757815238,0.0,0.0,0.0,0.0478954266475784,,,,Jupiter Unit Trust Managers Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,2065.875782|0.0|0.0|0.0,2065.8757815238,hoja3,True,,150.35
2025-10,2025-10-31,CA-0001-oc2025.XLS,544,10427.1442942153,0.0,0.0,0.0,0.2417437336522409,,,,"Knightsbridge Management X, LLC",Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,10427.144294|0.0|0.0|0.0,10427.1442942153,hoja3,True,,150.31
2025-10,2025-10-31,CA-0001-oc2025.XLS,546,194607.44424,130654.8552672,125646.5912724,24574.703175,4.511794297619653,3.987637560243316,4.430115149672529,0.7267818857684201,"Krane Funds Advisors, LLC",FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,194607.44424|130654.855267|125646.591272|24574.703175,475483.5939546,hoja3,True,,150.25
2025-10,2025-10-31,CA-0001-oc2025.XLS,548,0.0,12793.2569016318,16729.629553989,0.0,,0.3904552313380116,0.5898622842450016,,Larráin Vial S.A. SAF,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|12793.256902|16729.629554|0.0,29522.8864556208,hoja3,True,,150.21
2025-10,2025-10-31,CA-0001-oc2025.XLS,550,28037.7550186188,0.0,0.0,10317.1188795653,0.650029518167116,,,0.3051225099888693,LARRAINVIAL ASSET MANAGEMENT SICAV,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,28037.755019|0.0|0.0|10317.11888,38354.8738981841,hoja3,True,,150.34
2025-10,2025-10-31,CA-0001-oc2025.XLS,554,0.0,7818.7286165273,20438.587633117502,0.0,,0.2386306719398326,0.7206347247024198,,Lazard Fund Managers Ireland Ltd.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.0|7818.728617|20438.587633|0.0,28257.316249644802,hoja3,True,,150.33
2025-10,2025-10-31,CA-0001-oc2025.XLS,556,0.0,0.0,0.0,31448.775002134906,,,,0.9300783752460664,Lazard Japan Asset Management K.K.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.0|0.0|0.0|31448.775002,31448.775002134906,hoja3,True,,150.34
2025-10,2025-10-31,CA-0001-oc2025.XLS,560,13235.7077630138,41395.0174740807,0.0,0.0,0.3068576900710951,1.2633922110968947,,,Lexington Partners GP Holdings IX LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,13235.707763|41395.017474|0.0|0.0,54630.7252370945,hoja3,True,,150.37
2025-10,2025-10-31,CA-0001-oc2025.XLS,562,0.0,0.0,0.0,225.3806339003,,,,0.0066654950399718,Lexington Partners GP Holdings VII LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|0.0|0.0|225.380634,225.3806339003,hoja3,True,,150.38
2025-10,2025-10-31,CA-0001-oc2025.XLS,564,0.0,74054.3965740383,0.0,59210.3803351258,,2.2601693038951503,,1.7511109522090125,Lexington Partners GP Holdings VIII LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|74054.396574|0.0|59210.380335,133264.7769091641,hoja3,True,,150.39
2025-10,2025-10-31,CA-0001-oc2025.XLS,566,10892.1479695044,6971.8821239772005,44715.349583889096,47012.182104920095,0.2525244154433967,0.2127845839812411,1.576597865556297,1.3903566655918398,LionTrust Fund Partners LLP,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,10892.14797|6971.882124|44715.349584|47012.182105,109591.5617822908,hoja3,True,,150.27
2025-10,2025-10-31,CA-0001-oc2025.XLS,570,2111.3193552753,0.0665076541,0.0,0.0,0.0489489940366173,2.0298397559773582e-06,,,Man Fund Management UK Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,2111.319355|0.066508|0.0|0.0,2111.3858629294,hoja3,True,,150.3
2025-10,2025-10-31,CA-0001-oc2025.XLS,572,0.1014828804,0.0,0.0,0.0,2.352787083160438e-06,,,,"Matthews International Capital Management,LLC",FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.101483|0.0|0.0|0.0,0.1014828804,hoja3,True,,150.45
2025-10,2025-10-31,CA-0001-oc2025.XLS,580,11600.077219833,0.0,0.0,0.0,0.2689371028779621,,,,Morgan Stanley Infrastructure III Investors G,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,11600.07722|0.0|0.0|0.0,11600.077219833,hoja3,True,,150.45
2025-10,2025-10-31,CA-0001-oc2025.XLS,582,5642.448270511,0.0,0.0,0.0,0.1308149646120927,,,,"MREP-SCIF II GP, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,5642.448271|0.0|0.0|0.0,5642.448270511,hoja3,True,,150.21
2025-10,2025-10-31,CA-0001-oc2025.XLS,584,1850.5149373854,0.0,0.0,0.0,0.0429024838939811,,,,MSIM Fund Management (Ireland) Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,1850.514937|0.0|0.0|0.0,1850.5149373854,hoja3,True,,150.38
2025-10,2025-10-31,CA-0001-oc2025.XLS,586,9943.611638676,0.0,0.0,0.0,0.2305334745252332,,,,"NB Private Debt Associates III, LP",Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,9943.611639|0.0|0.0|0.0,9943.611638676,hoja3,True,,150.34
2025-10,2025-10-31,CA-0001-oc2025.XLS,592,22705.809853716,0.0,0.0,0.0,0.5264132819836674,,,,Ninety One Global Natural Resources,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,22705.809854|0.0|0.0|0.0,22705.809853716,hoja3,True,,150.35
2025-10,2025-10-31,CA-0001-oc2025.XLS,594,1.2541266348,0.0,14471.6692474458,0.0,2.90757705671597e-05,,0.510249904314297,,Nomura Asset Management UK Ltd.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,1.254127|0.0|14471.669247|0.0,14472.9233740806,hoja3,True,,150.31
2025-10,2025-10-31,CA-0001-oc2025.XLS,596,20270.033780256,0.0,0.0,0.0,0.4699420578666592,,,,NS Partners Europe S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,20270.03378|0.0|0.0|0.0,20270.033780256,hoja3,True,,150.23
2025-10,2025-10-31,CA-0001-oc2025.XLS,600,0.0,36917.8571518081,0.0,0.0,,1.1267475175046526,,,"Oaktree Principal Fund VI GP, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|36917.857152|0.0|0.0,36917.8571518081,hoja3,True,,150.34
2025-10,2025-10-31,CA-0001-oc2025.XLS,602,10644.4767445243,0.0,0.0,0.0,0.2467823862784096,,,,"Oaktree Special Situations Fund II GP, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,10644.476745|0.0|0.0|0.0,10644.4767445243,hoja3,True,,150.43
2025-10,2025-10-31,CA-0001-oc2025.XLS,606,0.0,0.0,0.0,38286.2007055102,,,,1.132291077923016,PAI Europe VI General Partner S.A.R.L.,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|0.0|0.0|38286.200706,38286.2007055102,hoja3,True,,150.38
2025-10,2025-10-31,CA-0001-oc2025.XLS,608,0.0,0.0,0.0,20168.5036854138,,,,0.5964712182779953,PAI Europe VII GP S.à r.l.,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|0.0|0.0|20168.503685,20168.5036854138,hoja3,True,,150.26
2025-10,2025-10-31,CA-0001-oc2025.XLS,610,0.0,0.0,0.0,11058.0622372369,,,,0.3270354587191708,PAI Europe VII GP SAS,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|0.0|0.0|11058.062237,11058.0622372369,hoja3,True,,150.21
2025-10,2025-10-31,CA-0001-oc2025.XLS,612,8999.240922482,0.0,0.0,0.0,0.2086391095444752,,,,PAI Partners VIII GP S.à r.l.,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,8999.240922|0.0|0.0|0.0,8999.240922482,hoja3,True,,150.29
2025-10,2025-10-31,CA-0001-oc2025.XLS,620,0.0,0.0,0.0,796.4645722571,,,,0.0235549548513622,PARTNERS GROUP MANAGEMENT VI LIMITED,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|0.0|0.0|796.464572,796.4645722571,hoja3,True,,150.36
2025-10,2025-10-31,CA-0001-oc2025.XLS,622,0.0,0.0,0.0,30531.892009299,,,,0.9029621189146296,Partners Group Management VII Limited,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|0.0|0.0|30531.892009,30531.892009299,hoja3,True,,150.37
2025-10,2025-10-31,CA-0001-oc2025.XLS,624,0.0,0.0,0.0,9345.860565686,,,,0.2763981366402804,Partners Group Management X Limited,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|0.0|0.0|9345.860566,9345.860565686,hoja3,True,,150.35
2025-10,2025-10-31,CA-0001-oc2025.XLS,626,0.0,18523.172109125,0.0,0.0,,0.5653344966487535,,,Partners Group Management XI Limited.,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|18523.172109|0.0|0.0,18523.172109125,hoja3,True,,150.37
2025-10,2025-10-31,CA-0001-oc2025.XLS,628,0.0,1389.4881563209,0.0,388.1200061873,,0.0424077249201884,,0.0114784129025907,"Partners Group Secondary 2011 (USD), L.P. Inc",Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|1389.488156|0.0|388.120006,1777.6081625082002,hoja3,True,,150.45
2025-10,2025-10-31,CA-0001-oc2025.XLS,630,0.0,1456.1618551721,0.0,1456.1618551721,,0.0444426324272663,,0.0430651003818694,PASIA VI GP LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|1456.161855|0.0|1456.161855,2912.3237103442,hoja3,True,,150.15
2025-10,2025-10-31,CA-0001-oc2025.XLS,636,14920.5253589346,0.0,0.0,0.0,0.3459186337646471,,,,"PGSF VI Feeder GP, LLC",Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,14920.525359|0.0|0.0|0.0,14920.5253589346,hoja3,True,,150.22
2025-10,2025-10-31,CA-0001-oc2025.XLS,638,31531.6617138974,0.0,0.0,0.0,0.7310325258667207,,,,Pictet Asset Management (Europe) S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,31531.661714|0.0|0.0|0.0,31531.6617138974,hoja3,True,,150.37
2025-10,2025-10-31,CA-0001-oc2025.XLS,642,0.0626494057,0.0,0.0,0.0,1.4524687505680804e-06,,,,PIMCO Global Advisors (Ireland) Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.062649|0.0|0.0|0.0,0.0626494057,hoja3,True,,150.39
2025-10,2025-10-31,CA-0001-oc2025.XLS,644,0.0,3.4297771873,33.92460126,0.0,,0.0001046781484497,0.001196131852576,,PineBridge investments Ireland Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.0|3.429777|33.924601|0.0,37.3543784473,hoja3,True,,150.38
2025-10,2025-10-31,CA-0001-oc2025.XLS,646,29193.7280490458,0.0,0.0,0.0,0.6768296878484495,,,,"Platinum Equity Partners V, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,29193.728049|0.0|0.0|0.0,29193.7280490458,hoja3,True,,150.32
2025-10,2025-10-31,CA-0001-oc2025.XLS,648,14713.2156332994,0.0,0.0,0.0,0.341112348775834,,,,"Platinum Equity Partners VI, LP",Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,14713.215633|0.0|0.0|0.0,14713.2156332994,hoja3,True,,150.31
2025-10,2025-10-31,CA-0001-oc2025.XLS,652,0.0,0.008126383,0.0,0.0,,2.4802040470254014e-07,,,Premier Portfolio Managers Ltd,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.0|0.008126|0.0|0.0,0.008126383,hoja3,True,,150.3
2025-10,2025-10-31,CA-0001-oc2025.XLS,656,3621.1161094981,0.68626008,29189.68272,21828.806208,0.083952240766821,2.094492750006954e-05,1.0291855459226609,0.6455736546215124,Robeco Luxembourg S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,3621.116109|0.68626|29189.68272|21828.806208,54640.2912975781,hoja3,True,,150.22
2025-10,2025-10-31,CA-0001-oc2025.XLS,660,39737.2866730299,0.1451020126999999,0.0,18922.7195312322,0.9212723804807196,4.428570486156894e-06,,0.559627910328803,SCHRODER INVESTMENT MANAGEMENT,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,39737.286673|0.145102|0.0|18922.719531,58660.1513062748,hoja3,True,,150.3
2025-10,2025-10-31,CA-0001-oc2025.XLS,662,0.6352235627,0.9528353441,0.0,0.0,1.4727073052606365e-05,2.908090938595512e-05,,,Schroder Investment Management (Europe) SA,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.635224|0.952835|0.0|0.0,1.5880589068000002,hoja3,True,,150.42
2025-10,2025-10-31,CA-0001-oc2025.XLS,664,8733.524559867401,0.0,0.0,0.0,0.2024787204889039,,,,SPFSA RE VII L.L.C.,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,8733.52456|0.0|0.0|0.0,8733.524559867401,hoja3,True,,150.19
2025-10,2025-10-31,CA-0001-oc2025.XLS,666,0.0,16211.908152,0.0,0.0,,0.4947938118175639,,,"SSGA Funds Management, Inc.",FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.0|16211.908152|0.0|0.0,16211.908152,hoja3,True,,150.27
2025-10,2025-10-31,CA-0001-oc2025.XLS,668,0.0,0.0,0.0,29136.2508320489,,,,0.8616868807384159,"Starwood XI Management GP, L.L.C.",Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|0.0|0.0|29136.250832,29136.2508320489,hoja3,True,,150.33
2025-10,2025-10-31,CA-0001-oc2025.XLS,670,65482.150536,146084.32604898,81917.7758388,151696.482993,1.5181433297065556,4.458551075843442,2.8883010362308434,4.486331134458945,State Street Global Advisors Inc,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,65482.150536|146084.326049|81917.775839|151696.482993,445180.73541678,hoja3,True,,150.32
2025-10,2025-10-31,CA-0001-oc2025.XLS,676,6136.416215555099,0.0,0.0,0.0,0.1422671563119556,,,,Strategic Partners Fund Solutions GP (Offshor,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,6136.416216|0.0|0.0|0.0,6136.416215555099,hoja3,True,,150.45
2025-10,2025-10-31,CA-0001-oc2025.XLS,680,0.0,0.0,10540.9045054227,0.0,,,0.3716568851397264,,TerranumCapital LatAmerica Real Estate FundGP,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|0.0|10540.904505|0.0,10540.9045054227,hoja3,True,,150.45
2025-10,2025-10-31,CA-0001-oc2025.XLS,682,8083.6617312,1.3595264238,0.0,71248.39128,0.1874122495423938,4.149328106178027e-05,,2.107127797381612,THE VANGUARD GROUP INC.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,8083.661731|1.359526|0.0|71248.39128,79333.4125376238,hoja3,True,,150.23
2025-10,2025-10-31,CA-0001-oc2025.XLS,686,0.0,14485.4598214204,0.0,11105.5245787952,,0.4421019298759451,,0.3284391285765474,TRG MANAGEMENT L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,0.0|14485.459821|0.0|11105.524579,25590.984400215602,hoja3,True,,150.19
2025-10,2025-10-31,CA-0001-oc2025.XLS,688,273.2326369095,0.0,0.0,0.0,0.0063346469501523,,,,Triton Fund 6 General Partner SARL,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,273.232637|0.0|0.0|0.0,273.2326369095,hoja3,True,,150.34
2025-10,2025-10-31,CA-0001-oc2025.XLS,690,3416.3102014599,0.0,0.0,0.0,0.0792040044821597,,,,TS European VIII GP S.á.r.l,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,3416.310201|0.0|0.0|0.0,3416.3102014599,hoja3,True,,150.27
2025-10,2025-10-31,CA-0001-oc2025.XLS,692,3683.4296951944,0.33397452,0.0,0.0,0.0853969238400034,1.019303367940406e-05,,,UBS GLOBAL ASSET MANAGEMENT (US) INC.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,3683.429695|0.333975|0.0|0.0,3683.7636697144003,hoja3,True,,150.37
2025-10,2025-10-31,CA-0001-oc2025.XLS,694,0.0,0.8799356173999999,0.0,0.0,,2.6855981060667152e-05,,,Universal-Investment-Luxembourg S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.0|0.879936|0.0|0.0,0.8799356173999999,hoja3,True,,150.36
2025-10,2025-10-31,CA-0001-oc2025.XLS,696,0.0683075574,0.0,0.0,0.0,1.5836477847248822e-06,,,,UTI International (Singapore) Private Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.068308|0.0|0.0|0.0,0.0683075574,hoja3,True,,150.45
2025-10,2025-10-31,CA-0001-oc2025.XLS,698,337705.31839572,325452.474468,171056.710242,221454.387594,7.829386669990825,9.93293749863826,6.03120956821922,6.549378695690305,VAN ECK ASSOCIATES CORPORATION,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,337705.318396|325452.474468|171056.710242|221454.387594,1055668.89069972,hoja3,True,,150.3
2025-10,2025-10-31,CA-0001-oc2025.XLS,700,17322.8772609149,2.7758471906,0.0,0.0,0.4016149492604887,8.471994780519465e-05,,,Veritas Asset Management LLP,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,17322.877261|2.775847|0.0|0.0,17325.6531081055,hoja3,True,,150.28
2025-10,2025-10-31,CA-0001-oc2025.XLS,706,5173.2856724709,0.0,0.0,0.0,0.1199378620286825,,,,Vitruvian Luxcar General Partner S.à.r.l,Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,5173.285672|0.0|0.0|0.0,5173.2856724709,hoja3,True,,150.4
2025-10,2025-10-31,CA-0001-oc2025.XLS,708,0.0,16106.10480864,0.0,0.0,,0.4915646521731034,,,Vontobel Asset Management S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,0.0|16106.104809|0.0|0.0,16106.10480864,hoja3,True,,150.3
2025-10,2025-10-31,CA-0001-oc2025.XLS,710,24765.8865154116,0.0,0.0,0.0,0.5741742613809145,,,,"Warburg Pincus Global Growth GP, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta_original,24765.886515|0.0|0.0|0.0,24765.8865154116,hoja3,True,,150.37
2025-10,2025-10-31,CA-0001-oc2025.XLS,714,145336.464702,8789.01181092,94508.380296,0.0,3.3694920317128534,0.2682440965777498,3.3322273456079974,,WisdomTree Asset Management Inc.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta_original,145336.464702|8789.011811|94508.380296|0.0,248633.85680891998,hoja3,True,,150.32
2025-11,2025-11-28,CA-0001-no2025.XLS,8,284847.50371591497,0.0,97582.965714,38604.53445903,6.578110259785179,,3.493256307626274,1.1530821649816578,GOBIERNO CENTRAL,BONOS GOBIERNO CENTRAL DE LA REPUBLICA,pareja_exacta_heuristica,284847.503716|0.0|97582.965714|38604.534459,421035.003888945,hoja3,True,,145.16
2025-11,2025-11-28,CA-0001-no2025.XLS,12,0.0,0.0,0.0,20844.4,,,,0.6226031790449829,Banco BCI Peru S.A.,,pendiente_sin_categoria,0.0|0.0|0.0|20844.4,20844.4,hoja3,True,,10.19
2025-11,2025-11-28,CA-0001-no2025.XLS,15,0.0,33.653620000000004,3.54142,30.270023500000004,,0.0010557959376648,0.0001267750745474,0.0009041379392482,BANCO CITIBANK,CUENTAS CORRIENTES,pareja_exacta_original,0.0|33.65362|3.54142|30.270024,67.46506350000001,hoja3,True,,150.14
2025-11,2025-11-28,CA-0001-no2025.XLS,17,17352.5742119424,13457.136823780398,26533.9210541488,10127.9299559944,0.4007307242232447,0.4221831229789662,0.9498562214241548,0.3025120122309602,BANCO CONTINENTAL,,pendiente_sin_categoria,17352.574212|13457.136824|26533.921054|10127.929956,67471.562045866,hoja3,True,,10.17
2025-11,2025-11-28,CA-0001-no2025.XLS,22,226.14485426,8432.61661002,15929.57780708,27723.4100318,0.0052224638327494,0.2645516993638203,0.5702439738867489,0.8280729222125006,BANCO DE CREDITO DEL PERU,,pendiente_sin_categoria,226.144854|8432.61661|15929.577807|27723.410032,52311.74930316,hoja3,True,,10.25
2025-11,2025-11-28,CA-0001-no2025.XLS,35,0.0,110.0422,0.0,126.1705,,0.0034522915434269,,0.0037685975322722,BANCO INTERAMERICANO DE FINANZAS,,pendiente_sin_categoria,0.0|110.0422|0.0|126.1705,236.21269999999998,hoja3,True,,10.32
2025-11,2025-11-28,CA-0001-no2025.XLS,40,95149.23313096,511.70188492,10480.6961405,131.88422409999998,2.1973236152832376,0.0160533330855338,0.3751859521099118,0.0039392612495701,BANCO INTERNACIONAL DEL PERU,,pendiente_sin_categoria,95149.233131|511.701885|10480.69614|131.884224,106273.51538047999,hoja3,True,,10.28
2025-11,2025-11-28,CA-0001-no2025.XLS,50,0.0,119.56092,0.0,0.0,,0.0037509169485919,,,Banco Pichincha,CUENTAS CORRIENTES,pareja_exacta_original,0.0|119.56092|0.0|0.0,119.56092,hoja3,True,,150.15
2025-11,2025-11-28,CA-0001-no2025.XLS,54,0.0,36.26935686,0.0,0.0,,0.0011378579669736,,,BANCO SANTANDER PERÚ,CUENTAS CORRIENTES,pareja_exacta_original,0.0|36.269357|0.0|0.0,36.26935686,hoja3,True,,150.2
2025-11,2025-11-28,CA-0001-no2025.XLS,56,160.31481456,2982.1400982000005,44.0359101,483.85643228,0.0037022214086328,0.0935569903394349,0.0015763890715284,0.0144523494530373,BANCO SCOTIABANK DEL PERU S.A.A,CUENTAS CORRIENTES,pareja_exacta_original,160.314815|2982.140098|44.03591|483.856432,3670.34725514,hoja3,True,,150.31
2025-11,2025-11-28,CA-0001-no2025.XLS,64,166910.38918035998,171017.03953534,151834.51167168,249668.60331442,3.854535950671624,5.365220609636672,5.435342754051556,7.457373017754344,CONSORCIO CREDICORP,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta_original,166910.38918|171017.039535|151834.511672|249668.603314,739430.5437017999,hoja3,True,,150.19
