fuente,fecha_cartera,archivo,afp,fila_principal,fila_secundaria,identificador,categoria_asignada,valor,accion,hoja,fila_administradora,fila_instrumento,administradora,instrumento_sin_isin
hoja_3,2021-01-29,CA-0001-en2021.XLS,Habitat,80.0,81.0,Intercorp Perú Ltd.,OTROS BONOS SISTEMA FINANCIERO,3220.929891167,fusion_adyacente_exacta,3,,,,
hoja_3,2021-01-29,CA-0001-en2021.XLS,Habitat,167.0,168.0,Nexa Resources S.A. Peru,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,12704.7343478688,fusion_adyacente_exacta,3,,,,
hoja_3,2021-01-29,CA-0001-en2021.XLS,Integra,10.0,11.0,GOBIERNO CENTRAL,BONOS GOBIERNO CENTRAL DE LA REPUBLICA,1685.6400255397,fusion_adyacente_exacta,3,,,,
hoja_3,2021-01-29,CA-0001-en2021.XLS,Integra,167.0,168.0,Nexa Resources S.A. Peru,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,78339.8392013304,fusion_adyacente_exacta,3,,,,
hoja_3,2021-01-29,CA-0001-en2021.XLS,Integra,231.0,232.0,Sierra Metals Inc. - PE,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,15548.931627696,fusion_adyacente_exacta,3,,,,
hoja_3,2021-01-29,CA-0001-en2021.XLS,Integra,238.0,239.0,BlackRock Institutional Trust Company PE,FONDOS MUTUOS DEL EXT - ETF DEL MERCADO LOCAL,118231.43055633,fusion_adyacente_exacta,3,,,,
hoja_3,2021-01-29,CA-0001-en2021.XLS,Integra,240.0,241.0,"Carlyle Peru GP, L.P.",Fondo Mutuo Alternativo Extranj-Límite Local,38729.4212033536,fusion_adyacente_exacta,3,,,,
hoja_3,2021-01-29,CA-0001-en2021.XLS,Prima,167.0,168.0,Nexa Resources S.A. Peru,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,64991.8515386808,fusion_adyacente_exacta,3,,,,
hoja_3,2021-01-29,CA-0001-en2021.XLS,Prima,231.0,232.0,Sierra Metals Inc. - PE,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,20734.1636291156,fusion_adyacente_exacta,3,,,,
hoja_3,2021-01-29,CA-0001-en2021.XLS,Prima,238.0,239.0,BlackRock Institutional Trust Company PE,FONDOS MUTUOS DEL EXT - ETF DEL MERCADO LOCAL,0.8734490100000001,fusion_adyacente_exacta,3,,,,
hoja_3,2021-01-29,CA-0001-en2021.XLS,Prima,240.0,241.0,"Carlyle Peru GP, L.P.",Fondo Mutuo Alternativo Extranj-Límite Local,46487.070800934205,fusion_adyacente_exacta,3,,,,
hoja_3,2021-01-29,CA-0001-en2021.XLS,Profuturo,10.0,11.0,GOBIERNO CENTRAL,BONOS GOBIERNO CENTRAL DE LA REPUBLICA,1532.8404644195,fusion_adyacente_exacta,3,,,,
hoja_3,2021-01-29,CA-0001-en2021.XLS,Profuturo,167.0,168.0,Nexa Resources S.A. Peru,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,56580.7785104664,fusion_adyacente_exacta,3,,,,
hoja_3,2021-01-29,CA-0001-en2021.XLS,Profuturo,238.0,239.0,BlackRock Institutional Trust Company PE,FONDOS MUTUOS DEL EXT - ETF DEL MERCADO LOCAL,25.95391344,fusion_adyacente_exacta,3,,,,
hoja_3,2021-01-29,CA-0001-en2021.XLS,Profuturo,240.0,241.0,"Carlyle Peru GP, L.P.",Fondo Mutuo Alternativo Extranj-Límite Local,20919.1805673162,fusion_adyacente_exacta,3,,,,
hoja_10,2021-01-29,CA-0001-en2021.XLS,Habitat,,,,,1649.5988925991999,fusion_administradora_fondo_sin_isin,10,530.0,531.0,MREP-SCIF II GP,Metropolitan Real Estate Partners Secondaries Fund EUI-II L.P.
hoja_10,2021-01-29,CA-0001-en2021.XLS,Habitat,,,,,1591.6989823466,fusion_administradora_fondo_sin_isin,10,545.0,546.0,FRO Fund III,Fortress Real Estate Opportunities Fund III (C) L.P.
hoja_10,2021-01-29,CA-0001-en2021.XLS,Habitat,,,,,4325.2211825945,fusion_administradora_fondo_sin_isin,10,549.0,550.0,ASF VIII,ASF VIII L.P.
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,11249.7078216283,fusion_administradora_fondo_sin_isin,10,438.0,439.0,APAX VIII GP,APAX VIII-A L.P.
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,13295.757577161301,fusion_administradora_fondo_sin_isin,10,440.0,441.0,ARC GP,Arias Resource Capital Fund L.P.
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,64456.800956450905,fusion_administradora_fondo_sin_isin,10,442.0,443.0,ARC GP II,Fondo Arias Resource Capital Fund II L.P.
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,1310.8943531823,fusion_administradora_fondo_sin_isin,10,444.0,445.0,Coller Int GP,"Coller International Partners VI Parallel Fund (Latin America),L.P."
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,24319.7823589056,fusion_administradora_fondo_sin_isin,10,454.0,455.0,LARRAIN VIAL,Fondo Energético Americano
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,3607.7045596796,fusion_administradora_fondo_sin_isin,10,463.0,464.0,PASIA VI,"Pantheon Asia Fund VI, L.P."
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,8801.297911583699,fusion_administradora_fondo_sin_isin,10,465.0,466.0,PG SecPF,Partners Group Secondary 2011
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,31410.8513245853,fusion_administradora_fondo_sin_isin,10,473.0,474.0,TRG MANAGEMENT,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)"
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,18063.2625609658,fusion_administradora_fondo_sin_isin,10,475.0,476.0,Apollo COA,Apollo Credit Opportunity Fund III LP
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,121998.446245368,fusion_administradora_fondo_sin_isin,10,482.0,483.0,Lexington GP 8,Lexington Capital Partners VIII-A feeder LP
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,16857.0416028098,fusion_administradora_fondo_sin_isin,10,484.0,485.0,ASSF Operating,"Ares Special Situations IV, LP"
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,69389.6603511861,fusion_administradora_fondo_sin_isin,10,488.0,489.0,Oaktree HP,Oaktree Principal Fund VI L.P. (Feeder)
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,34569.3570767571,fusion_administradora_fondo_sin_isin,10,490.0,491.0,Avenue,"Avenue Europe Special Situations Fund III (US), LP"
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,22550.3482990551,fusion_administradora_fondo_sin_isin,10,496.0,497.0,PGMXI GP,"Partners Group Secondary 2015 (USD) C,LP"
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,69857.1243536195,fusion_administradora_fondo_sin_isin,10,501.0,502.0,KKRAA,KKR Americas Fund XII LP
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,77505.45614271329,fusion_administradora_fondo_sin_isin,10,512.0,513.0,HbVest IV,Harbourvest Partners Co-investment Fund IV LP
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,46773.2932413257,fusion_administradora_fondo_sin_isin,10,516.0,517.0,CVC Capital VII,CVC Capital Partners VII (A) LP
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,26489.5947001214,fusion_administradora_fondo_sin_isin,10,522.0,523.0,Carlyle Realty,"Carlyle Realty Foreign Investors VIII-B, LP"
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,39563.8059653525,fusion_administradora_fondo_sin_isin,10,532.0,533.0,Carlyle VII,Carlyle Partners VII
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,10141.1612211369,fusion_administradora_fondo_sin_isin,10,537.0,538.0,CEP V Lux,"Carlyle Europe Partners V, S.C.Sp."
hoja_10,2021-01-29,CA-0001-en2021.XLS,Integra,,,,,17681.1150787736,fusion_administradora_fondo_sin_isin,10,551.0,552.0,Hellman & F,"Hellman & Friedman Capital Partners IX, L.P."
hoja_10,2021-01-29,CA-0001-en2021.XLS,Prima,,,,,17727.696116765303,fusion_administradora_fondo_sin_isin,10,440.0,441.0,ARC GP,Arias Resource Capital Fund L.P.
hoja_10,2021-01-29,CA-0001-en2021.XLS,Prima,,,,,62884.5727001971,fusion_administradora_fondo_sin_isin,10,442.0,443.0,ARC GP II,Fondo Arias Resource Capital Fund II L.P.
hoja_10,2021-01-29,CA-0001-en2021.XLS,Prima,,,,,15245.2388788184,fusion_administradora_fondo_sin_isin,10,446.0,447.0,CSABF GenPartLP,"Carlyle South America Buyout Fund, L.P."
hoja_10,2021-01-29,CA-0001-en2021.XLS,Prima,,,,,3081.6663708077,fusion_administradora_fondo_sin_isin,10,448.0,449.0,DS VII As LP,Dover Street VII Cayman Fund L.P.
hoja_10,2021-01-29,CA-0001-en2021.XLS,Prima,,,,,31802.7676708098,fusion_administradora_fondo_sin_isin,10,454.0,455.0,LARRAIN VIAL,Fondo Energético Americano
hoja_10,2021-01-29,CA-0001-en2021.XLS,Prima,,,,,54678.398502662596,fusion_administradora_fondo_sin_isin,10,471.0,472.0,Terranum GP,"Terranum Capital Latin America Real Estate Fund I, L.P."
hoja_10,2021-01-29,CA-0001-en2021.XLS,Prima,,,,,105934.21643164399,fusion_administradora_fondo_sin_isin,10,477.0,478.0,HarbGAnGP,HarbourVest Global Annual Private Equity Fund L.P.
hoja_10,2021-01-29,CA-0001-en2021.XLS,Prima,,,,,164782.083667966,fusion_administradora_fondo_sin_isin,10,486.0,487.0,CPS GP,CPS Managers Fund L.P
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,26866.403951044802,fusion_administradora_fondo_sin_isin,10,433.0,434.0,Actis GP LLP,Actis Global 4 L.P.
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,11249.7078216283,fusion_administradora_fondo_sin_isin,10,438.0,439.0,APAX VIII GP,APAX VIII-A L.P.
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,34586.4319193833,fusion_administradora_fondo_sin_isin,10,442.0,443.0,ARC GP II,Fondo Arias Resource Capital Fund II L.P.
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,1310.8943531823,fusion_administradora_fondo_sin_isin,10,444.0,445.0,Coller Int GP,"Coller International Partners VI Parallel Fund (Latin America),L.P."
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,8384.808725484301,fusion_administradora_fondo_sin_isin,10,446.0,447.0,CSABF GenPartLP,"Carlyle South America Buyout Fund, L.P."
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,10132.9343021696,fusion_administradora_fondo_sin_isin,10,450.0,451.0,HIPEP VI,"HIPEP VI- Cayman Fund, L.P"
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,2344.1146827934,fusion_administradora_fondo_sin_isin,10,456.0,457.0,Lexington Partn,"Lexington Capital Partners VII (Offshore), L.P."
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,2693.0964025358,fusion_administradora_fondo_sin_isin,10,460.0,461.0,PARTNERS GROUP,"Partners Group Direct Investments 2009, L.P."
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,3607.7045596796,fusion_administradora_fondo_sin_isin,10,463.0,464.0,PASIA VI,"Pantheon Asia Fund VI, L.P."
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,2458.4631653106,fusion_administradora_fondo_sin_isin,10,465.0,466.0,PG SecPF,Partners Group Secondary 2011
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,36772.3879000725,fusion_administradora_fondo_sin_isin,10,467.0,468.0,PGM X Ltd,Partners Group Direct Investment 2012
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,24081.6570626295,fusion_administradora_fondo_sin_isin,10,473.0,474.0,TRG MANAGEMENT,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)"
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,97597.06477227541,fusion_administradora_fondo_sin_isin,10,482.0,483.0,Lexington GP 8,Lexington Capital Partners VIII-A feeder LP
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,93329.9860469757,fusion_administradora_fondo_sin_isin,10,492.0,493.0,HIPEPLLC,HIPEP VII PARTNERSHIP FEEDER FUND L.P.
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,105488.69121595401,fusion_administradora_fondo_sin_isin,10,503.0,504.0,BridgeAdv,Bridgepoint Europe V D LP
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,69568.5377031935,fusion_administradora_fondo_sin_isin,10,506.0,507.0,ICG Europe Fund,ICG EUROPE FUND VI FEEDER LIMITED PARTNERSHIP
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,38860.8735096163,fusion_administradora_fondo_sin_isin,10,512.0,513.0,HbVest IV,Harbourvest Partners Co-investment Fund IV LP
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,49905.601618096596,fusion_administradora_fondo_sin_isin,10,518.0,519.0,Partners GMVII,"Partners Group Direct Equity 2016 (USD) C-G, L.P"
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,31984.9808365561,fusion_administradora_fondo_sin_isin,10,524.0,525.0,Apollo EPF III,"Apollo European Principal Finance Fund III (EURO B), L.P"
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,8301.1952560898,fusion_administradora_fondo_sin_isin,10,526.0,527.0,VEPF VI Co-Inv,"Vista Co-Invest Program International Feeder, L.P."
hoja_10,2021-01-29,CA-0001-en2021.XLS,Profuturo,,,,,14402.0360163614,fusion_administradora_fondo_sin_isin,10,528.0,529.0,Starwood XI M,"Starwood Opportunity Fund XI Investor KP, L.P."
hoja_3,2021-02-26,CA-0001-fe2021.XLS,Habitat,80.0,81.0,Intercorp Perú Ltd.,OTROS BONOS SISTEMA FINANCIERO,3128.1786940119996,fusion_adyacente_exacta,3,,,,
hoja_3,2021-02-26,CA-0001-fe2021.XLS,Habitat,166.0,167.0,Nexa Resources S.A. Peru,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,13975.600300032,fusion_adyacente_exacta,3,,,,
hoja_3,2021-02-26,CA-0001-fe2021.XLS,Integra,10.0,11.0,GOBIERNO CENTRAL,BONOS GOBIERNO CENTRAL DE LA REPUBLICA,1674.162937662,fusion_adyacente_exacta,3,,,,
hoja_3,2021-02-26,CA-0001-fe2021.XLS,Integra,166.0,167.0,Nexa Resources S.A. Peru,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,84919.24201881599,fusion_adyacente_exacta,3,,,,
hoja_3,2021-02-26,CA-0001-fe2021.XLS,Integra,230.0,231.0,Sierra Metals Inc. - PE,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,13448.8856717568,fusion_adyacente_exacta,3,,,,
hoja_3,2021-02-26,CA-0001-fe2021.XLS,Integra,237.0,238.0,BlackRock Institutional Trust Company PE,FONDOS MUTUOS DEL EXT - ETF DEL MERCADO LOCAL,106856.16942528001,fusion_adyacente_exacta,3,,,,
hoja_3,2021-02-26,CA-0001-fe2021.XLS,Integra,239.0,240.0,"Carlyle Peru GP, L.P.",Fondo Mutuo Alternativo Extranj-Límite Local,38857.2410753119,fusion_adyacente_exacta,3,,,,
hoja_3,2021-02-26,CA-0001-fe2021.XLS,Prima,166.0,167.0,Nexa Resources S.A. Peru,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,70450.218258432,fusion_adyacente_exacta,3,,,,
hoja_3,2021-02-26,CA-0001-fe2021.XLS,Prima,230.0,231.0,Sierra Metals Inc. - PE,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,17931.8605842432,fusion_adyacente_exacta,3,,,,
hoja_3,2021-02-26,CA-0001-fe2021.XLS,Prima,237.0,238.0,BlackRock Institutional Trust Company PE,FONDOS MUTUOS DEL EXT - ETF DEL MERCADO LOCAL,0.9466195199999999,fusion_adyacente_exacta,3,,,,
hoja_3,2021-02-26,CA-0001-fe2021.XLS,Prima,239.0,240.0,"Carlyle Peru GP, L.P.",Fondo Mutuo Alternativo Extranj-Límite Local,46640.4934768448,fusion_adyacente_exacta,3,,,,
hoja_3,2021-02-26,CA-0001-fe2021.XLS,Profuturo,10.0,11.0,GOBIERNO CENTRAL,BONOS GOBIERNO CENTRAL DE LA REPUBLICA,1454.0842784295999,fusion_adyacente_exacta,3,,,,
hoja_3,2021-02-26,CA-0001-fe2021.XLS,Profuturo,166.0,167.0,Nexa Resources S.A. Peru,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,61332.737888256,fusion_adyacente_exacta,3,,,,
hoja_3,2021-02-26,CA-0001-fe2021.XLS,Profuturo,237.0,238.0,BlackRock Institutional Trust Company PE,FONDOS MUTUOS DEL EXT - ETF DEL MERCADO LOCAL,28.12812288,fusion_adyacente_exacta,3,,,,
hoja_3,2021-02-26,CA-0001-fe2021.XLS,Profuturo,239.0,240.0,"Carlyle Peru GP, L.P.",Fondo Mutuo Alternativo Extranj-Límite Local,20988.220767208302,fusion_adyacente_exacta,3,,,,
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Habitat,,,,,1655.0431133667998,fusion_administradora_fondo_sin_isin,10,542.0,543.0,MREP-SCIF II GP,Metropolitan Real Estate Partners Secondaries Fund EUI-II L.P.
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Habitat,,,,,1596.9521143016,fusion_administradora_fondo_sin_isin,10,557.0,558.0,FRO Fund III,Fortress Real Estate Opportunities Fund III (C) L.P.
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Habitat,,,,,5377.4436010889995,fusion_administradora_fondo_sin_isin,10,561.0,562.0,ASF VIII,ASF VIII L.P.
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,7721.262821695401,fusion_administradora_fondo_sin_isin,10,450.0,451.0,APAX VIII GP,APAX VIII-A L.P.
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,13339.6379652048,fusion_administradora_fondo_sin_isin,10,452.0,453.0,ARC GP,Arias Resource Capital Fund L.P.
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,64669.5296724787,fusion_administradora_fondo_sin_isin,10,454.0,455.0,ARC GP II,Fondo Arias Resource Capital Fund II L.P.
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,1374.2563202070999,fusion_administradora_fondo_sin_isin,10,456.0,457.0,Coller Int GP,"Coller International Partners VI Parallel Fund (Latin America),L.P."
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,24372.2433076224,fusion_administradora_fondo_sin_isin,10,466.0,467.0,LARRAIN VIAL,Fondo Energético Americano
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,3619.6111753881,fusion_administradora_fondo_sin_isin,10,475.0,476.0,PASIA VI,"Pantheon Asia Fund VI, L.P."
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,8830.345099410699,fusion_administradora_fondo_sin_isin,10,477.0,478.0,PG SecPF,Partners Group Secondary 2011
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,31514.5175005741,fusion_administradora_fondo_sin_isin,10,485.0,486.0,TRG MANAGEMENT,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)"
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,18122.8772888898,fusion_administradora_fondo_sin_isin,10,487.0,488.0,Apollo COA,Apollo Credit Opportunity Fund III LP
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,127248.291991922,fusion_administradora_fondo_sin_isin,10,494.0,495.0,Lexington GP 8,Lexington Capital Partners VIII-A feeder LP
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,16912.6754034792,fusion_administradora_fondo_sin_isin,10,496.0,497.0,ASSF Operating,"Ares Special Situations IV, LP"
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,69618.669131223,fusion_administradora_fondo_sin_isin,10,500.0,501.0,Oaktree HP,Oaktree Principal Fund VI L.P. (Feeder)
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,34683.4473641391,fusion_administradora_fondo_sin_isin,10,502.0,503.0,Avenue,"Avenue Europe Special Situations Fund III (US), LP"
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,22624.7718908012,fusion_administradora_fondo_sin_isin,10,508.0,509.0,PGMXI GP,"Partners Group Secondary 2015 (USD) C,LP"
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,83462.2217361196,fusion_administradora_fondo_sin_isin,10,513.0,514.0,KKRAA,KKR Americas Fund XII LP
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,77761.2497273427,fusion_administradora_fondo_sin_isin,10,524.0,525.0,HbVest IV,Harbourvest Partners Co-investment Fund IV LP
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,67046.6343733712,fusion_administradora_fondo_sin_isin,10,528.0,529.0,CVC Capital VII,CVC Capital Partners VII (A) LP
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,26577.0191050723,fusion_administradora_fondo_sin_isin,10,534.0,535.0,Carlyle Realty,"Carlyle Realty Foreign Investors VIII-B, LP"
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,39694.379582399895,fusion_administradora_fondo_sin_isin,10,544.0,545.0,Carlyle VII,Carlyle Partners VII
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,10133.536030681,fusion_administradora_fondo_sin_isin,10,549.0,550.0,CEP V Lux,"Carlyle Europe Partners V, S.C.Sp."
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Integra,,,,,17739.468593885,fusion_administradora_fondo_sin_isin,10,563.0,564.0,Hellman & F,"Hellman & Friedman Capital Partners IX, L.P."
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Prima,,,,,17786.2033646754,fusion_administradora_fondo_sin_isin,10,452.0,453.0,ARC GP,Arias Resource Capital Fund L.P.
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Prima,,,,,63092.112544092095,fusion_administradora_fondo_sin_isin,10,454.0,455.0,ARC GP II,Fondo Arias Resource Capital Fund II L.P.
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Prima,,,,,15295.5531985505,fusion_administradora_fondo_sin_isin,10,458.0,459.0,CSABF GenPartLP,"Carlyle South America Buyout Fund, L.P."
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Prima,,,,,3091.836886883,fusion_administradora_fondo_sin_isin,10,460.0,461.0,DS VII As LP,Dover Street VII Cayman Fund L.P.
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Prima,,,,,31871.3703967392,fusion_administradora_fondo_sin_isin,10,466.0,467.0,LARRAIN VIAL,Fondo Energético Americano
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Prima,,,,,54858.8552633974,fusion_administradora_fondo_sin_isin,10,483.0,484.0,Terranum GP,"Terranum Capital Latin America Real Estate Fund I, L.P."
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Prima,,,,,106283.83430765601,fusion_administradora_fondo_sin_isin,10,489.0,490.0,HarbGAnGP,HarbourVest Global Annual Private Equity Fund L.P.
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Prima,,,,,169837.37491891198,fusion_administradora_fondo_sin_isin,10,498.0,499.0,CPS GP,CPS Managers Fund L.P
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,28028.5253085354,fusion_administradora_fondo_sin_isin,10,445.0,446.0,Actis GP LLP,Actis Global 4 L.P.
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,7721.262821695401,fusion_administradora_fondo_sin_isin,10,450.0,451.0,APAX VIII GP,APAX VIII-A L.P.
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,34700.5785593812,fusion_administradora_fondo_sin_isin,10,454.0,455.0,ARC GP II,Fondo Arias Resource Capital Fund II L.P.
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,1374.2563202070999,fusion_administradora_fondo_sin_isin,10,456.0,457.0,Coller Int GP,"Coller International Partners VI Parallel Fund (Latin America),L.P."
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,8412.481361541999,fusion_administradora_fondo_sin_isin,10,458.0,459.0,CSABF GenPartLP,"Carlyle South America Buyout Fund, L.P."
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,10125.315297575698,fusion_administradora_fondo_sin_isin,10,462.0,463.0,HIPEP VI,"HIPEP VI- Cayman Fund, L.P"
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,2357.6294353821,fusion_administradora_fondo_sin_isin,10,468.0,469.0,Lexington Partn,"Lexington Capital Partners VII (Offshore), L.P."
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,2691.0714497185,fusion_administradora_fondo_sin_isin,10,472.0,473.0,PARTNERS GROUP,"Partners Group Direct Investments 2009, L.P."
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,3619.6111753881,fusion_administradora_fondo_sin_isin,10,475.0,476.0,PASIA VI,"Pantheon Asia Fund VI, L.P."
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,2466.5769051301,fusion_administradora_fondo_sin_isin,10,477.0,478.0,PG SecPF,Partners Group Secondary 2011
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,36893.7489162444,fusion_administradora_fondo_sin_isin,10,479.0,480.0,PGM X Ltd,Partners Group Direct Investment 2012
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,24161.134478677803,fusion_administradora_fondo_sin_isin,10,485.0,486.0,TRG MANAGEMENT,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)"
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,101796.936551497,fusion_administradora_fondo_sin_isin,10,494.0,495.0,Lexington GP 8,Lexington Capital Partners VIII-A feeder LP
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,93638.00580290631,fusion_administradora_fondo_sin_isin,10,504.0,505.0,HIPEPLLC,HIPEP VII PARTNERSHIP FEEDER FUND L.P.
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,112325.506849366,fusion_administradora_fondo_sin_isin,10,515.0,516.0,BridgeAdv,Bridgepoint Europe V D LP
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,71379.7221792416,fusion_administradora_fondo_sin_isin,10,518.0,519.0,ICG Europe Fund,ICG EUROPE FUND VI FEEDER LIMITED PARTNERSHIP
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,38989.1272175688,fusion_administradora_fondo_sin_isin,10,524.0,525.0,HbVest IV,Harbourvest Partners Co-investment Fund IV LP
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,50070.3065739319,fusion_administradora_fondo_sin_isin,10,530.0,531.0,Partners GMVII,"Partners Group Direct Equity 2016 (USD) C-G, L.P"
hoja_10,2021-02-26,CA-0001-fe2021.XLS,Profuturo,,,,,31960.9311675597,fusion_administradora_fondo_sin_isin,10,536.0,537.0,Apollo EPF III,"Apollo European Principal Finance Fund III (EURO B), L.P"
