fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,identificador_especifico,categoria_instrumento,estado_pareja,moneda,total_canonico,participacion_calculada_pct
2026-01-30,CA-0001-en2026.XLS,3,186,Profuturo,3,1820.1525272696,miles_soles,0.0005114809779682658,AC CAPITALES SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,4454524.3766899705,0.04086076028215841
2026-01-30,CA-0001-en2026.XLS,3,190,Integra,3,33334.827152,miles_soles,0.0098111611141768,BlackRock Institutional Trust Company PE,,sin_categoria_adyacente,,3637735.127414874,0.9163621315026617
2026-01-30,CA-0001-en2026.XLS,3,190,Profuturo,3,277315.778352,miles_soles,0.07792849411927456,BlackRock Institutional Trust Company PE,,sin_categoria_adyacente,,4454524.3766899705,6.225485706244252
2026-01-30,CA-0001-en2026.XLS,3,191,Integra,3,33334.827152,miles_soles,0.0098111611141768,FONDOS MUTUOS DEL EXT - ETF DEL MERCADO LOCAL,,sin_categoria_adyacente,,3637735.127414874,0.9163621315026617
2026-01-30,CA-0001-en2026.XLS,3,191,Profuturo,3,277315.778352,miles_soles,0.07792849411927456,FONDOS MUTUOS DEL EXT - ETF DEL MERCADO LOCAL,,sin_categoria_adyacente,,4454524.3766899705,6.225485706244252
2026-01-30,CA-0001-en2026.XLS,3,192,Integra,3,27631.7220161843,miles_soles,0.00813261383737714,"Carlyle Peru GP, L.P.",,sin_categoria_adyacente,,3637735.127414874,0.7595858700086434
2026-01-30,CA-0001-en2026.XLS,3,192,Prima,3,33099.4342245096,miles_soles,0.010987538862161793,"Carlyle Peru GP, L.P.",,sin_categoria_adyacente,,3344285.975979006,0.9897309758272115
2026-01-30,CA-0001-en2026.XLS,3,192,Profuturo,3,14894.7442513407,miles_soles,0.004185571396970357,"Carlyle Peru GP, L.P.",,sin_categoria_adyacente,,4454524.3766899705,0.33437339189977805
2026-01-30,CA-0001-en2026.XLS,3,193,Integra,3,27631.7220161843,miles_soles,0.00813261383737714,Fondo Mutuo Alternativo Extranj-Límite Local,,sin_categoria_adyacente,,3637735.127414874,0.7595858700086434
2026-01-30,CA-0001-en2026.XLS,3,193,Prima,3,33099.4342245096,miles_soles,0.010987538862161793,Fondo Mutuo Alternativo Extranj-Límite Local,,sin_categoria_adyacente,,3344285.975979006,0.9897309758272115
2026-01-30,CA-0001-en2026.XLS,3,193,Profuturo,3,14894.7442513407,miles_soles,0.004185571396970357,Fondo Mutuo Alternativo Extranj-Límite Local,,sin_categoria_adyacente,,4454524.3766899705,0.33437339189977805
2026-01-30,CA-0001-en2026.XLS,3,194,Habitat,3,47977.843154449,miles_soles,0.009622060003998739,COMPASS GROUP SAFI S.A.,FONDO DE INVERSION TRADICIONAL,pareja_exacta,,5792285.413077266,0.8283059230149334
2026-01-30,CA-0001-en2026.XLS,3,196,Integra,3,5186.764007,miles_soles,0.0015265769071443078,Credicorp Capital S.A. Sociedad Admin. Fondos,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,3637735.127414874,0.1425822338715994
2026-01-30,CA-0001-en2026.XLS,3,196,Prima,3,15150.596141799999,miles_soles,0.0050293235456477774,Credicorp Capital S.A. Sociedad Admin. Fondos,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,3344285.975979006,0.453029323766632
2026-01-30,CA-0001-en2026.XLS,3,196,Profuturo,3,10632.246,miles_soles,0.0029877669594190435,Credicorp Capital S.A. Sociedad Admin. Fondos,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,4454524.3766899705,0.23868420286658115
2026-01-30,CA-0001-en2026.XLS,3,201,Integra,3,46161.808,miles_soles,0.013586419198892493,Enfoca SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,3637735.127414874,1.2689711148047356
2026-01-30,CA-0001-en2026.XLS,3,201,Profuturo,3,6298.16,miles_soles,0.0017698456519097323,Enfoca SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,4454524.3766899705,0.14138793432038602
2026-01-30,CA-0001-en2026.XLS,3,203,Integra,3,0.20208,miles_soles,5.947651772461328e-08,Faro Capital SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,3637735.127414874,5.555104836442737e-06
2026-01-30,CA-0001-en2026.XLS,3,203,Prima,3,12231.608855999999,miles_soles,0.004060349694815774,Faro Capital SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,3344285.975979006,0.36574649847100227
2026-01-30,CA-0001-en2026.XLS,3,203,Profuturo,3,4529.986,miles_soles,0.0012729711574986917,Faro Capital SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,4454524.3766899705,0.1016940444574714
2026-01-30,CA-0001-en2026.XLS,3,205,Habitat,3,27365.1254325148,miles_soles,0.005488134972657532,HMC Asset Management S.A. Sociedad Administra,FONDO DE INVERSION TRADICIONAL,pareja_exacta,,5792285.413077266,0.472440901664349
2026-01-30,CA-0001-en2026.XLS,3,207,Integra,3,14304.678876780801,miles_soles,0.004210176597188016,Larráin Vial S.A. SAF - Perú,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,3637735.127414874,0.3932303583341512
2026-01-30,CA-0001-en2026.XLS,3,207,Profuturo,3,9220.7086810496,miles_soles,0.0025911109223458848,Larráin Vial S.A. SAF - Perú,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,4454524.3766899705,0.2069964804615402
2026-01-30,CA-0001-en2026.XLS,3,210,Integra,3,23235.584811200002,miles_soles,0.006838735510021238,Macrocapitales SAFI S.A.,,sin_categoria_adyacente,,3637735.127414874,0.6387376759811585
2026-01-30,CA-0001-en2026.XLS,3,210,Prima,3,6762.76502,miles_soles,0.0022449369668650064,Macrocapitales SAFI S.A.,,sin_categoria_adyacente,,3344285.975979006,0.20221850250172665
2026-01-30,CA-0001-en2026.XLS,3,210,Profuturo,3,9841.229812,miles_soles,0.002765483536812757,Macrocapitales SAFI S.A.,,sin_categoria_adyacente,,4454524.3766899705,0.22092661258063953
2026-01-30,CA-0001-en2026.XLS,3,213,Integra,3,18366.4301408,miles_soles,0.005405637904825627,SIGMA SAFI SA,,sin_categoria_adyacente,,3637735.127414874,0.5048864058954163
2026-01-30,CA-0001-en2026.XLS,3,213,Prima,3,32439.27558152,miles_soles,0.010768395577239142,SIGMA SAFI SA,,sin_categoria_adyacente,,3344285.975979006,0.9699910777523663
2026-01-30,CA-0001-en2026.XLS,3,213,Profuturo,3,14955.52168608,miles_soles,0.004202650461110927,SIGMA SAFI SA,,sin_categoria_adyacente,,4454524.3766899705,0.33573778974789265
2026-01-30,CA-0001-en2026.XLS,3,218,Integra,3,887.6709315600001,miles_soles,0.0002612607674908567,W Capital SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,3637735.127414874,0.02440174725395183
2026-01-30,CA-0001-en2026.XLS,3,218,Profuturo,3,1331.50724928,miles_soles,0.0003741667908761442,W Capital SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,4454524.3766899705,0.029891120503181642
2026-01-30,CA-0001-en2026.XLS,3,226,Profuturo,3,104144.412742,miles_soles,0.029265616634401352,Grupo Coril Sociedad Titulizadora S.A.,TITULOS CON DERECHO DE PARTICIPACION,pareja_exacta,,4454524.3766899705,2.337946858860535
2026-01-30,CA-0001-en2026.XLS,3,228,Profuturo,3,30.3997836996,miles_soles,8.54264181915566e-06,Huascacocha Finance Limited,TITULOS CON DERECHO CREDITICIO,pareja_exacta,,4454524.3766899705,0.0006824473530480309
2026-01-30,CA-0001-en2026.XLS,3,236,Habitat,3,375.2753148686,miles_soles,7.526227442240381e-05,Red Dorsal Finance Limited,TITULOS CON DERECHO CREDITICIO,pareja_exacta,,5792285.413077266,0.006478881617631262
2026-01-30,CA-0001-en2026.XLS,3,252,Integra,3,32198.5261908,miles_soles,0.0094767231477313,REPUBLICA DE COLOMBIA,TIT. DEUDA EMITIDOS POR ESTADOS DEL EXTRANJER,pareja_exacta,,3637735.127414874,0.8851256362274407
2026-01-30,CA-0001-en2026.XLS,3,252,Prima,3,3869.2309935,miles_soles,0.001284412465161767,REPUBLICA DE COLOMBIA,TIT. DEUDA EMITIDOS POR ESTADOS DEL EXTRANJER,pareja_exacta,,3344285.975979006,0.11569677417815089
2026-01-30,CA-0001-en2026.XLS,3,254,Profuturo,3,28502.1481276732,miles_soles,0.008009387334372188,REPUBLICA FEDERAL DE BRASIL,TIT. DEUDA EMITIDOS POR ESTADOS DEL EXTRANJER,pareja_exacta,,4454524.3766899705,0.6398471692471089
2026-01-30,CA-0001-en2026.XLS,3,267,Habitat,3,508.4856558622,miles_soles,0.00010197789584096885,BROWN BROTHERS HARRIMAN & CO.,CUENTAS CORRIENTES DEL EXTERIOR,pareja_exacta,,5792285.413077266,0.008778670586815179
2026-01-30,CA-0001-en2026.XLS,3,267,Integra,3,45.6337137465,miles_soles,1.343098963026344e-05,BROWN BROTHERS HARRIMAN & CO.,CUENTAS CORRIENTES DEL EXTERIOR,pareja_exacta,,3637735.127414874,0.001254453998109786
2026-01-30,CA-0001-en2026.XLS,3,269,Integra,3,21312.98829288,miles_soles,0.006272873742903565,CITIBANK N.A.,DEPÓSITOS OVERNIGHT - CMS,pareja_exacta,,3637735.127414874,0.585886205190148
2026-01-30,CA-0001-en2026.XLS,3,277,Integra,3,13066.64206976,miles_soles,0.003845795569394587,INTL FCStone Financial Inc.,CUENTAS CORRIENTES DEL EXTERIOR,pareja_exacta,,3637735.127414874,0.3591971820951599
2026-01-30,CA-0001-en2026.XLS,3,279,Prima,3,61106.707047136406,miles_soles,0.0202847067978575,JP MORGAN CHASE & CO,CUENTAS CORRIENTES DEL EXTERIOR,pareja_exacta,,3344285.975979006,1.8271974193010823
2026-01-30,CA-0001-en2026.XLS,3,281,Integra,3,23879.12,miles_soles,0.007028141844458469,JP Morgan Chase Bank N.A,DEPÓSITOS OVERNIGHT - CMS,pareja_exacta,,3637735.127414874,0.6564282215063166
2026-01-30,CA-0001-en2026.XLS,3,283,Prima,3,4426.536399039999,miles_soles,0.0014694130533872084,Societe Generale,CUENTAS CORRIENTES DEL EXTERIOR,pareja_exacta,,3344285.975979006,0.1323611805579568
2026-01-30,CA-0001-en2026.XLS,3,285,Profuturo,3,74677.628093396,miles_soles,0.02098515683565184,STATE STREET BANK AND TRUST COMPANY,CUENTAS CORRIENTES DEL EXTERIOR,pareja_exacta,,4454524.3766899705,1.6764444815741877
2026-01-30,CA-0001-en2026.XLS,3,287,Integra,3,1616.64,miles_soles,0.00047581214179690624,The Bank of Nova Scotia,DEPÓSITOS OVERNIGHT - CMS,pareja_exacta,,3637735.127414874,0.0444408386915419
2026-01-30,CA-0001-en2026.XLS,3,290,Habitat,3,17577.4960962,miles_soles,0.0035252047828249725,Auna S.A.A.,ACCIONES EN EL EXTRANJERO,pareja_exacta,,5792285.413077266,0.3034639152365527
2026-01-30,CA-0001-en2026.XLS,3,290,Integra,3,10021.78558756,miles_soles,0.002949628405239441,Auna S.A.A.,ACCIONES EN EL EXTRANJERO,pareja_exacta,,3637735.127414874,0.275495197878299
2026-01-30,CA-0001-en2026.XLS,3,300,Profuturo,3,79586.634848,miles_soles,0.02236463659796836,Hecla Mining Company,ACCIONES EN EL EXTRANJERO,pareja_exacta,,4454524.3766899705,1.7866471954776582
2026-01-30,CA-0001-en2026.XLS,3,305,Prima,3,0.00017812440000000002,miles_soles,5.912937224316707e-11,Aberdeen Global Services S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,5.326231108207064e-09
2026-01-30,CA-0001-en2026.XLS,3,307,Profuturo,3,11090.7802777004,miles_soles,0.0031166196557048833,Actis GP LLP,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.2489778782160721
2026-01-30,CA-0001-en2026.XLS,3,311,Habitat,3,11238.2253582278,miles_soles,0.0022538503531145237,ALLIANCE BERNSTEIN L.P,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,0.19402057317229593
2026-01-30,CA-0001-en2026.XLS,3,313,Habitat,3,19053.8642164866,miles_soles,0.003821293596064406,ALLIANZ GLOBAL INVESTORS,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,0.3289524403177477
2026-01-30,CA-0001-en2026.XLS,3,313,Integra,3,16.0866531965,miles_soles,4.73465020769665e-06,ALLIANZ GLOBAL INVESTORS,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,0.0004422161766332846
2026-01-30,CA-0001-en2026.XLS,3,315,Profuturo,3,51368.7284068592,miles_soles,0.014435124006854655,"Altamar Capital Privado, S.G.E.C.R.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,1.1531809922438863
2026-01-30,CA-0001-en2026.XLS,3,319,Habitat,3,60123.3382703284,miles_soles,0.012057865265336925,Antin Infrastructure Partners IV Luxembourg G,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,1.0379899121439649
2026-01-30,CA-0001-en2026.XLS,3,321,Habitat,3,12474.7907001515,miles_soles,0.0025018462015429814,Antin Infrastructure Partners V Luxembourg GP,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.2153690609234675
2026-01-30,CA-0001-en2026.XLS,3,325,Integra,3,775.0872204944,miles_soles,0.00022812494461528317,APAX VIII GP L.P. INC.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.021306862466515235
2026-01-30,CA-0001-en2026.XLS,3,325,Profuturo,3,775.0872204944,miles_soles,0.0002178072241802072,APAX VIII GP L.P. INC.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.01739999952745449
2026-01-30,CA-0001-en2026.XLS,3,327,Habitat,3,11678.9096173086,miles_soles,0.002342230532482799,APAX X USD Feeder L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.20162869721407511
2026-01-30,CA-0001-en2026.XLS,3,327,Prima,3,77782.2688706248,miles_soles,0.02582025107155044,APAX X USD Feeder L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3344285.975979006,2.325825884189071
2026-01-30,CA-0001-en2026.XLS,3,329,Integra,3,72.8262637556,miles_soles,2.1434345640723005e-05,Apollo Credit Opportunity Advisors III LP,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.0020019671912548886
2026-01-30,CA-0001-en2026.XLS,3,331,Profuturo,3,13303.0589070998,miles_soles,0.0037382919715964057,"Apollo EPF Adivosrs III, L.P",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.29864151101547953
2026-01-30,CA-0001-en2026.XLS,3,337,Integra,3,16837.0967670206,miles_soles,0.004955521992749058,Arias Resource Capital GP II Ltd.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.46284559423065375
2026-01-30,CA-0001-en2026.XLS,3,337,Prima,3,16426.3354836587,miles_soles,0.005452812222269374,Arias Resource Capital GP II Ltd.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3344285.975979006,0.49117616141813514
2026-01-30,CA-0001-en2026.XLS,3,337,Profuturo,3,9034.407413781799,miles_soles,0.002538758411800076,Arias Resource Capital GP II Ltd.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.2028141873250901
2026-01-30,CA-0001-en2026.XLS,3,339,Profuturo,3,73458.71377599999,miles_soles,0.02064262977938559,ARK Investment Management LLC,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,4454524.3766899705,1.6490809694611
2026-01-30,CA-0001-en2026.XLS,3,345,Habitat,3,13089.9464810258,miles_soles,0.002625217021200812,ASF VIII GP Limited,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.22598932109720588
2026-01-30,CA-0001-en2026.XLS,3,347,Habitat,3,2.2668545951000003,miles_soles,4.5462258201512856e-07,Ashmore Investment Management (Ireland) Limit,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,3.9135754429194975e-05
2026-01-30,CA-0001-en2026.XLS,3,349,Integra,3,10692.4470238362,miles_soles,0.0031470185814166775,"ASSF Operating Manager IV, LP",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.2939314339643716
2026-01-30,CA-0001-en2026.XLS,3,351,Integra,3,7915.6420377584,miles_soles,0.0023297447741509867,"Avenue Europe Capital Partners III, LLC",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.21759808673545689
2026-01-30,CA-0001-en2026.XLS,3,353,Habitat,3,192.9090209409,miles_soles,3.868832054060072e-05,AXA FUNDS MANAGEMENT,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,0.003330447434537127
2026-01-30,CA-0001-en2026.XLS,3,357,Integra,3,29844.0091805978,miles_soles,0.008783737831568422,Baillie Gifford & Co Ltd,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,0.8204008300573055
2026-01-30,CA-0001-en2026.XLS,3,359,Prima,3,1.7047555694,miles_soles,5.659029680754845e-07,Baillie Gifford Overseas Growth Funds ICVC,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,5.097517322515907e-05
2026-01-30,CA-0001-en2026.XLS,3,361,Habitat,3,2413.4440642353998,miles_soles,0.0004840214164611564,Bain Capital Distressed and Special Situation,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.04166652525075089
2026-01-30,CA-0001-en2026.XLS,3,365,Integra,3,151310.50807123203,miles_soles,0.044533957418937405,BlackRock Asset Management (Deutschland) AG,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,4.159470186020926
2026-01-30,CA-0001-en2026.XLS,3,365,Prima,3,13540.450194656,miles_soles,0.004494826760959636,BlackRock Asset Management (Deutschland) AG,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,0.40488314372374123
2026-01-30,CA-0001-en2026.XLS,3,369,Habitat,3,462896.32282704004,miles_soles,0.09283485669695278,BlackRock Fund Advisors,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,7.991600720882247
2026-01-30,CA-0001-en2026.XLS,3,369,Integra,3,229263.815072,miles_soles,0.06747730285402945,BlackRock Fund Advisors,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,6.302377909381336
2026-01-30,CA-0001-en2026.XLS,3,369,Prima,3,555403.02425008,miles_soles,0.18436908231474028,BlackRock Fund Advisors,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,16.607521851880247
2026-01-30,CA-0001-en2026.XLS,3,369,Profuturo,3,632808.6330319999,miles_soles,0.17782552486164638,BlackRock Fund Advisors,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,4454524.3766899705,14.20597530778857
2026-01-30,CA-0001-en2026.XLS,3,371,Habitat,3,40182.3161995584,miles_soles,0.008058650246680555,BlackRock Luxembourg S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,0.6937212746602339
2026-01-30,CA-0001-en2026.XLS,3,373,Prima,3,57561.2146549021,miles_soles,0.01910776113827499,Blackstone Growth Associates L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3344285.975979006,1.7211809955352768
2026-01-30,CA-0001-en2026.XLS,3,377,Habitat,3,0.7103384808,miles_soles,1.4245991557819957e-07,BlueBay Funds Management Company S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,1.226352691799796e-05
2026-01-30,CA-0001-en2026.XLS,3,379,Integra,3,2.9351327846,miles_soles,8.638731051432869e-07,BNP PARIBAS ASSET MANAGEMENT S.A.S,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,8.068572014713527e-05
2026-01-30,CA-0001-en2026.XLS,3,381,Habitat,3,80861.65366005909,miles_soles,0.01621697918005519,BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,1.3960232946653046
2026-01-30,CA-0001-en2026.XLS,3,381,Integra,3,45508.2588489855,miles_soles,0.01339406553863804,BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,1.2510052891433456
2026-01-30,CA-0001-en2026.XLS,3,383,Profuturo,3,47985.7777259582,miles_soles,0.013484481191616916,Bridgepoint Advisers Limited,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,1.0772368420983938
2026-01-30,CA-0001-en2026.XLS,3,393,Integra,3,22500.907781445203,miles_soles,0.00662250415915981,Carlyle Realty VIII LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.6185416747875013
2026-01-30,CA-0001-en2026.XLS,3,395,Prima,3,97.7157839695,miles_soles,3.24372908167857e-05,Carlyle South America Buyout General Partner,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3344285.975979006,0.0029218728503292747
2026-01-30,CA-0001-en2026.XLS,3,395,Profuturo,3,53.7431758002,miles_soles,1.5102367359642232e-05,Carlyle South America Buyout General Partner,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.0012064851655416244
2026-01-30,CA-0001-en2026.XLS,3,397,Integra,3,0.05776768,miles_soles,1.700227852053537e-08,Carne Global Fund Managers (Ireland) Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,1.5880122652319693e-06
2026-01-30,CA-0001-en2026.XLS,3,399,Habitat,3,48834.697114123206,miles_soles,0.009793903915116376,Carne Global Fund Managers (Luxembourg) S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,0.8430989433612667
2026-01-30,CA-0001-en2026.XLS,3,401,Prima,3,48104.1802044186,miles_soles,0.015968446646048805,"CD&R Associates XI, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3344285.975979006,1.438399124654302
2026-01-30,CA-0001-en2026.XLS,3,405,Habitat,3,27092.1274645354,miles_soles,0.005433384640917705,Cinven Capital Management (VII) Limited Partn,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.46772777120701603
2026-01-30,CA-0001-en2026.XLS,3,411,Integra,3,203.4945599829,miles_soles,5.989285334365267e-05,"Coller International General Partner VI, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.005593990569827763
2026-01-30,CA-0001-en2026.XLS,3,411,Profuturo,3,203.4945599829,miles_soles,5.718399694085571e-05,"Coller International General Partner VI, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,4454524.3766899705,0.004568266840064101
2026-01-30,CA-0001-en2026.XLS,3,413,Integra,3,55701.8432828948,miles_soles,0.016394258062691625,Coller International General Partner VII L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,1.5312231740874123
2026-01-30,CA-0001-en2026.XLS,3,415,Habitat,3,12122.0713439978,miles_soles,0.0024311075733275114,"Coller International General Partner VIII,L.P",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.2092795931055081
2026-01-30,CA-0001-en2026.XLS,3,423,Habitat,3,9128.3071475404,miles_soles,0.0018307017017379094,"Cortland Enhanced Value Fund VI GP, LLC",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.157594222255198
2026-01-30,CA-0001-en2026.XLS,3,429,Habitat,3,14751.9588746635,miles_soles,0.002958537194170876,CVC Credit Partners Global Special Situations,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.2546828725214048
2026-01-30,CA-0001-en2026.XLS,3,439,Prima,3,44.73377584,miles_soles,1.484962241829729e-05,Dover VII Associates L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3344285.975979006,0.001337618139157631
2026-01-30,CA-0001-en2026.XLS,3,443,Habitat,3,66329.1216216242,miles_soles,0.013302448511519125,DWS INVESTMENT SA,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,1.145128682227445
2026-01-30,CA-0001-en2026.XLS,3,443,Profuturo,3,21108.9587607385,miles_soles,0.005931827530427122,DWS INVESTMENT SA,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,4454524.3766899705,0.47387682669780257
2026-01-30,CA-0001-en2026.XLS,3,445,Integra,3,0.0656167896,miles_soles,1.9312441358257227e-08,Eastspring Investments (Luxembourg) S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,1.8037813997367649e-06
2026-01-30,CA-0001-en2026.XLS,3,447,Habitat,3,0.8380877312,miles_soles,1.6808030349054523e-07,Edmond de Rothschild Asset Management Luxembo,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,1.4469033748023637e-05
2026-01-30,CA-0001-en2026.XLS,3,449,Habitat,3,55668.9752350768,miles_soles,0.011164533143948921,EQT Infrastructure IV (GP) SCS,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.961088262491222
2026-01-30,CA-0001-en2026.XLS,3,451,Habitat,3,43593.3066561343,miles_soles,0.008742731745312845,EQT Infrastructure V (General Partner) S.à.r.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.7526097826207514
2026-01-30,CA-0001-en2026.XLS,3,453,Habitat,3,13925.411407482401,miles_soles,0.002792771315538788,EQT Infrastructure VI (General Partner) S.à r,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.24041307384547977
2026-01-30,CA-0001-en2026.XLS,3,457,Habitat,3,2110.5420790272,miles_soles,0.0004232737695187705,FIDELITY INTERNATIONAL LTD.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,0.03643712159387417
2026-01-30,CA-0001-en2026.XLS,3,459,Integra,3,0.08787880440000001,miles_soles,2.586463414249022e-08,FIL Investment Management (Luxembourg) S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,2.4157559943747295e-06
2026-01-30,CA-0001-en2026.XLS,3,461,Habitat,3,130280.1262660616,miles_soles,0.02612796053013762,First Trust Advisors L.P.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,2.2492007381391748
2026-01-30,CA-0001-en2026.XLS,3,463,Integra,3,16651.03836,miles_soles,0.004900760976602116,First Trust Portfolios LP,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,0.4577309170894177
2026-01-30,CA-0001-en2026.XLS,3,467,Habitat,3,0.07790183999999999,miles_soles,1.5623382161821932e-08,FRANKLIN TEMPLETON INTERNATIONAL SERVICES S.A,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,1.3449240575079516e-06
2026-01-30,CA-0001-en2026.XLS,3,469,Habitat,3,7657.4745996134,miles_soles,0.001535723059483634,FRO Fund III GP LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.13220126519188935
2026-01-30,CA-0001-en2026.XLS,3,473,Habitat,3,15603.2366433069,miles_soles,0.0031292627881411702,G Squared Equity GP V S.à.r.l,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.2693796235951946
2026-01-30,CA-0001-en2026.XLS,3,475,Habitat,3,0.1651300233,miles_soles,3.311718260321528e-08,GAM International Management Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,2.850861301260903e-06
